eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707919172144,1,1707886890000,1707919172144,OT_BLUE_HEAD_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1707919174863,1,1707886890000,1707919174863,OT_BLUE_HEAD_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707919304647,1,1707886890000,1707919304647,OT_BLUE_HEAD_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1707919310015,1,1707886890000,1707919310015,OT_BLUE_HEAD_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707919314225,1,1707886890000,1707919314225,OT_BLUE_BODY_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707919315652,1,1707886890000,1707919315652,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707919324326,1,1707886890000,1707919324326,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707919326560,1,1707886890000,1707919326560,OT_BLUE_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,1,1
1707919328573,1,1707886890000,1707919328573,OT_RED_BODY_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707919329544,1,1707886890000,1707919329544,OT_RED_HEAD_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1707919341912,1,1707886890000,1707919341912,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919344171,1,1707886887763,1707919344171,RED_BODY_HIT,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707919348406,1,1707886883505,1707919348406,RED_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707919349462,1,1707886882461,1707919349462,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919357232,1,1707886882461,1707919357232,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919363997,1,1707886875696,1707919363997,RED_BODY_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1707919365422,1,1707886874280,1707919365422,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919371201,1,1707886874280,1707919371201,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919375734,1,1707886869747,1707919375734,RED_BODY_HIT,12,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,12,1,1
1707919381893,1,1707886863599,1707919381893,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919391934,1,1707886863597,1707919391934,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919393676,1,1707886861856,1707919393676,BLUE_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,1,1
1707919395120,1,1707886860423,1707919395120,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919399297,1,1707886860421,1707919399297,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919407911,1,1707886851807,1707919407911,RED_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,1,1
1707919409680,1,1707886850049,1707919409680,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919413662,1,1707886850047,1707919413662,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919419872,1,1707886843848,1707919419872,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919423228,1,1707886843846,1707919423228,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919435892,1,1707886831192,1707919435892,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919439574,1,1707886831191,1707919439574,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707919453416,1,1707886817350,1707919453416,RED_BODY_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707919456324,1,1707886814441,1707919456324,RED_BODY_HIT,32,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,32,1,1
1707919456324,1,1707886814440,1707919456327,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707919457547,1,1707886813228,1707919457547,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707919461141,1,1707886813227,1707919461141,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707919466379,1,1707886807990,1707919466380,RED_BODY_HIT,30,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,30,1,1
1707919466379,1,1707886807988,1707919466381,RED_BODY_POINT,SENSOR,0,2,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707919467545,1,1707886806834,1707919467545,TIMEOUT,,0,0,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,,1,1
1707919472081,1,1707886806834,1707919472081,RESUME,,0,0,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,,1,1
1707919476658,1,1707886802257,1707919476658,BLUE_BODY_HIT,25,0,0,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,25,1,1
1707919476658,1,1707886802257,1707919476658,BLUE_BODY_POINT,SENSOR,2,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707919476857,1,1707886802069,1707919476857,TIMEOUT,,0,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,,1,1
1707919480869,1,1707886802067,1707919480869,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919483023,1,1707886802067,1707919483023,SCOREBOARD,,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,,1,1
1707919485410,1,1707886802067,1707919485412,BLUE_BODY_POINT,SCOREBOARD_EDITOR,-2,0,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707919486195,1,1707886802067,1707919486195,RESUME,,0,0,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,,1,1
1707919486924,1,1707886801338,1707919486924,RED_BODY_HIT,19,0,0,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,19,1,1
1707919487049,1,1707886801212,1707919487049,BLUE_BODY_HIT,21,0,0,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,21,1,1
1707919490156,1,1707886800000,1707919490156,END_ROUND,,0,0,0-5,0,5,0,4,1,0,1,0,0,0,0,0,false,,1,1
1707919554634,2,1707886890000,1707919554634,START_ROUND,,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,,1,1
1707919556500,2,1707886888135,1707919556500,RED_BODY_HIT,5,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,5,1,1
1707919558741,2,1707886885904,1707919558741,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,,1,1
1707919564026,2,1707886885902,1707919564026,RESUME,,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,,1,1
1707919567116,2,1707886882813,1707919567116,RED_BODY_HIT,20,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,20,1,1
1707919576544,2,1707886873385,1707919576544,RED_BODY_HIT,14,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,14,1,1
1707919579945,2,1707886869983,1707919579946,RED_BODY_HIT,19,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,19,1,1
1707919583835,2,1707886866104,1707919583835,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,,1,1
1707919591535,2,1707886866102,1707919591535,RESUME,,0,0,0-0,0,0,0,0,0,0,1,0,0,0,0,0,false,,1,1
1707919603635,2,1707886854003,1707919603636,RED_BODY_HIT,31,0,0,0-2,0,2,0,0,0,0,1,0,0,0,0,0,false,31,1,1
1707919603635,2,1707886854001,1707919603639,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,1,0,0,0,0,0,false,SENSOR,1,1
1707919610069,2,1707886847569,1707919610069,RED_BODY_HIT,10,0,0,0-2,0,2,0,2,0,0,1,0,0,0,0,0,false,10,1,1
1707919616348,2,1707886841289,1707919616348,RED_BODY_HIT,17,0,0,0-2,0,2,0,2,0,0,1,0,0,0,0,0,false,17,1,1
1707919617325,2,1707886840323,1707919617325,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,0,0,0,0,0,false,,1,1
1707919622533,2,1707886840321,1707919622534,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-3,0,3,0,2,1,0,1,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919624948,2,1707886840321,1707919624948,RESUME,,0,0,0-3,0,3,0,2,1,0,1,0,0,0,0,0,false,,1,1
1707919628482,2,1707886836797,1707919628482,TIMEOUT,,0,0,0-3,0,3,0,2,1,0,1,0,0,0,0,0,false,,1,1
1707919631758,2,1707886836795,1707919631758,RESUME,,0,0,0-3,0,3,0,2,1,0,1,0,0,0,0,0,false,,1,1
1707919636410,2,1707886832154,1707919636410,TIMEOUT,,0,0,0-3,0,3,0,2,1,0,1,0,0,0,0,0,false,,1,1
1707919639121,2,1707886832152,1707919639122,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919640984,2,1707886832152,1707919640984,RESUME,,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,,1,1
1707919645037,2,1707886828109,1707919645037,TIMEOUT,,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,,1,1
1707919648249,2,1707886828107,1707919648249,RESUME,,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,,1,1
1707919651974,2,1707886824393,1707919651974,TIMEOUT,,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,,1,1
1707919654678,2,1707886824391,1707919654678,RESUME,,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,,1,1
1707919655911,2,1707886823158,1707919655911,BLUE_BODY_HIT,7,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,7,1,1
1707919661338,2,1707886817731,1707919661338,RED_BODY_HIT,32,0,0,0-4,0,4,0,2,2,0,1,0,0,0,0,0,false,32,1,1
1707919661338,2,1707886817730,1707919661341,RED_BODY_POINT,SENSOR,0,2,0-6,0,6,0,4,2,0,1,0,0,0,0,0,false,SENSOR,1,1
1707919662594,2,1707886816475,1707919662594,RED_JUDGE_BODY_TECH,1,0,0,0-6,0,6,0,4,2,0,1,0,0,0,0,0,false,1,1,1
1707919662943,2,1707886816135,1707919662943,TIMEOUT,,0,0,0-6,0,6,0,4,2,0,1,0,0,0,0,0,false,,1,1
1707919674128,2,1707886816135,1707919674128,SCOREBOARD,,0,0,0-6,0,6,0,4,2,0,1,0,0,0,0,0,false,,1,1
1707919677243,2,1707886816135,1707919677244,RED_BODY_TECH_POINT,SCOREBOARD_EDITOR,0,2,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707919680144,2,1707886816135,1707919680144,RESUME,,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,,1,1
1707919688505,2,1707886807774,1707919688505,BLUE_BODY_HIT,11,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,11,1,1
1707919689531,2,1707886806759,1707919689531,TIMEOUT,,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,,1,1
1707919692954,2,1707886806759,1707919692954,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-9,0,9,0,6,3,0,1,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919706545,2,1707886806759,1707919706545,SCOREBOARD,,0,0,0-9,0,9,0,6,3,0,1,0,0,0,0,0,false,,1,1
1707919706545,2,1707886806759,1707919706545,BLUE_VIDEO_REQUEST,,0,0,0-9,0,9,0,6,3,0,1,0,0,0,0,0,false,,1,1
1707919763886,2,1707886806759,1707919763886,BLUE_REMOVE_GAME_JEON,SCOREBOARD_EDITOR,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707919763887,2,1707886806759,1707919763887,BLUE_VIDEO_QUOTA_ACCEPTED,,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,,1,1
1707919767592,2,1707886806759,1707919767592,RESUME,,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,,1,1
1707919767924,2,1707886806427,1707919767924,RED_BODY_HIT,27,0,0,0-8,0,8,0,6,2,0,1,0,0,0,0,0,false,27,1,1
1707919767924,2,1707886806427,1707919767925,RED_BODY_POINT,SENSOR,0,2,0-10,0,10,0,8,2,0,1,0,0,0,0,0,false,SENSOR,1,1
1707919772123,2,1707886802238,1707919772123,TIMEOUT,,0,0,0-10,0,10,0,8,2,0,1,0,0,0,0,0,false,,1,1
1707919775050,2,1707886802238,1707919775051,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-11,0,11,0,8,3,0,1,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919776668,2,1707886802238,1707919776668,RESUME,,0,0,0-11,0,11,0,8,3,0,1,0,0,0,0,0,false,,1,1
1707919778792,2,1707886800125,1707919778792,TIMEOUT,,0,0,0-11,0,11,0,8,3,0,1,0,0,0,0,0,false,,1,1
1707919782231,2,1707886800123,1707919782232,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-11,1,11,0,8,3,1,1,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707919784185,2,1707886800123,1707919784185,RESUME,,0,0,1-11,1,11,0,8,3,1,1,0,0,0,0,0,false,,1,1
1707919785122,2,1707886800000,1707919785122,OT_BLUE_HEAD_HIT,14,0,0,1-11,1,11,0,8,3,1,4,1,0,0,0,0,false,14,1,1
1707919786550,2,1707886800000,1707919786550,END_ROUND,,0,0,1-11,1,11,0,8,3,1,4,1,0,0,0,0,false,,1,1
1707919786590,2,1707886800000,1707919786590,MATCH_FINAL_NEEDS_CONFIRM_DECISION,,0,0,1-11,1,11,0,8,3,1,4,1,0,0,0,0,false,,1,1
1707919787766,2,1707886800000,1707919787766,MATCH_FINISHED,RED - PTF,0,0,1-11,1,11,0,8,3,1,4,1,0,0,0,0,false,RED - PTF,1,1
