eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707890831996,1,1707886890000,1707890831996,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707890838871,1,1707886890000,1707890838871,OT_BLUE_HEAD_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707890910971,1,1707886890000,1707890910971,OT_BLUE_BODY_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707890912508,1,1707886890000,1707890912508,OT_BLUE_HEAD_HIT,20,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,20,1,1
1707890914612,1,1707886890000,1707890914612,OT_RED_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1707890916017,1,1707886890000,1707890916017,OT_RED_HEAD_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1707890927775,1,1707886890000,1707890927775,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707890936634,1,1707886881153,1707890936634,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707890938983,1,1707886881151,1707890938983,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707890945440,1,1707886874695,1707890945441,BLUE_BODY_HIT,3,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,3,1,1
1707890954802,1,1707886865333,1707890954802,RED_HEAD_HIT,7,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,7,1,1
1707890954802,1,1707886865332,1707890954804,RED_HEAD_POINT,SENSOR,0,3,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707890955783,1,1707886864362,1707890955784,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707890958213,1,1707886864360,1707890958213,RESUME,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707890963154,1,1707886859421,1707890963155,RED_JUDGE_PUNCH,1,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,1,1,1
1707890963394,1,1707886859180,1707890963395,BLUE_JUDGE_PUNCH,2,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,2,1,1
1707890964188,1,1707886858397,1707890964188,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707890966449,1,1707886858395,1707890966449,RESUME,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707890974273,1,1707886850581,1707890974273,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707890989602,1,1707886850581,1707890989602,KYE_SHI,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891043299,1,1707886850581,1707891043299,DOCTOR,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891047954,1,1707886850581,1707891047954,DOCTOR_QUIT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891049612,1,1707886850581,1707891049612,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891049651,1,1707886850581,1707891049651,KYE_SHI,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891050876,1,1707886850581,1707891050876,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891053059,1,1707886850581,1707891053059,RESUME,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891061798,1,1707886841842,1707891061798,RED_BODY_HIT,3,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,3,1,1
1707891063340,1,1707886840312,1707891063340,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891068802,1,1707886840310,1707891068802,RESUME,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1707891072275,1,1707886836838,1707891072275,BLUE_BODY_HIT,15,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,15,1,1
1707891074898,1,1707886834215,1707891074898,RED_BODY_HIT,3,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,3,1,1
1707891075238,1,1707886833876,1707891075238,RED_HEAD_HIT,20,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,20,1,1
1707891075238,1,1707886833874,1707891075243,RED_HEAD_POINT,SENSOR,0,3,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707891076365,1,1707886832759,1707891076365,TIMEOUT,,0,0,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,,1,1
1707891078581,1,1707886832757,1707891078581,RESUME,,0,0,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,,1,1
1707891084867,1,1707886826471,1707891084867,BLUE_JUDGE_PUNCH,2,0,0,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,2,1,1
1707891084986,1,1707886826351,1707891084987,RED_JUDGE_PUNCH,2,0,0,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,2,1,1
1707891085484,1,1707886825854,1707891085484,RED_JUDGE_PUNCH,1,0,0,0-6,0,6,0,6,0,0,0,0,0,0,0,0,false,1,1,1
1707891085484,1,1707886825852,1707891085490,RED_PUNCH_POINT,JUDGE,0,1,0-7,0,7,0,7,0,0,0,0,0,0,0,0,false,JUDGE,1,1
1707891085515,1,1707886825833,1707891085515,TIMEOUT,,0,0,0-7,0,7,0,7,0,0,0,0,0,0,0,0,false,,1,1
1707891088456,1,1707886825833,1707891088456,RESUME,,0,0,0-7,0,7,0,7,0,0,0,0,0,0,0,0,false,,1,1
1707891103163,1,1707886811126,1707891103163,RED_BODY_HIT,20,0,0,0-9,0,9,0,7,0,0,0,0,0,0,0,0,false,20,1,1
1707891103163,1,1707886811124,1707891103168,RED_BODY_POINT,SENSOR,0,2,0-9,0,9,0,9,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707891104448,1,1707886809842,1707891104448,RED_JUDGE_BODY_TECH,1,0,0,0-9,0,9,0,9,0,0,0,0,0,0,0,0,false,1,1,1
1707891105482,1,1707886808817,1707891105482,TIMEOUT,,0,0,0-9,0,9,0,9,0,0,0,0,0,0,0,0,false,,1,1
1707891109127,1,1707886808817,1707891109128,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-9,1,9,0,9,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707891115235,1,1707886808817,1707891115235,SCOREBOARD,,0,0,1-9,1,9,0,9,0,1,0,0,0,0,0,0,false,,1,1
1707891117027,1,1707886808817,1707891117028,RED_BODY_TECH_POINT,SCOREBOARD_EDITOR,0,2,1-11,1,11,0,11,0,1,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707891117499,1,1707886808817,1707891117499,SCOREBOARD,,0,0,1-11,1,11,0,11,0,1,0,0,0,0,0,0,false,,1,1
1707891117500,1,1707886808817,1707891117500,RED_VIDEO_REQUEST,,0,0,1-11,1,11,0,11,0,1,0,0,0,0,0,0,false,,1,1
1707891119570,1,1707886808817,1707891119570,RESUME,,0,0,1-11,1,11,0,11,0,1,0,0,0,0,0,0,false,,1,1
1707891131292,1,1707886800000,1707891131292,END_ROUND,,0,0,1-11,1,11,0,11,0,1,0,1,0,0,0,0,false,,1,1
1707891187059,1,1707886800000,1707891187059,NEXT_ROUND,,0,0,1-11,1,11,0,11,0,1,0,1,0,0,0,0,false,,1,1
1707891192818,2,1707886890000,1707891192818,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,,1,1
1707891203538,2,1707886879291,1707891203538,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,,1,1
1707891205629,2,1707886879289,1707891205629,RESUME,,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,,1,1
1707891208187,2,1707886876732,1707891208189,RED_BODY_HIT,4,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,4,1,1
1707891212928,2,1707886871992,1707891212928,BLUE_BODY_HIT,21,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,21,1,1
1707891212928,2,1707886871990,1707891212929,BLUE_BODY_POINT,SENSOR,2,0,2-0,2,0,2,0,0,0,0,1,0,0,0,0,false,SENSOR,1,1
1707891224096,2,1707886860833,1707891224096,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,0,1,0,0,0,0,false,,1,1
