eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707740331234,1,1707714090000,1707740331234,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740436588,1,1707714090000,1707740436588,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707740446234,1,1707714090000,1707740446234,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740521021,1,1707714090000,1707740521021,OT_BLUE_HEAD_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1707740538633,1,1707714090000,1707740538633,MEETING,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707740541053,1,1707714090000,1707740541053,OT_BLUE_BODY_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1707740542355,1,1707714090000,1707740542355,OT_BLUE_HEAD_HIT,12,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,12,1,1
1707740543957,1,1707714090000,1707740543957,OT_RED_BODY_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1707740545245,1,1707714090000,1707740545245,OT_RED_HEAD_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1707740554080,1,1707714090000,1707740554080,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740560399,1,1707714083680,1707740560400,BLUE_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1707740560901,1,1707714083189,1707740560901,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740562498,1,1707714083188,1707740562498,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740571654,1,1707714074043,1707740571654,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740572899,1,1707714074041,1707740572899,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740575595,1,1707714071345,1707740575595,BLUE_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707740576528,1,1707714070423,1707740576528,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740578237,1,1707714070421,1707740578237,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740610349,1,1707714038318,1707740610349,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740612749,1,1707714038318,1707740612749,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707740616161,1,1707714034906,1707740616161,MEETING,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707740620946,1,1707714030122,1707740620946,RED_BODY_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1707740620946,1,1707714030121,1707740620949,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707740626152,1,1707714024925,1707740626152,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707740627810,1,1707714024925,1707740627810,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707740629589,1,1707714023146,1707740629589,RED_BODY_HIT,7,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,7,1,1
1707740634634,1,1707714018110,1707740634634,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707740638377,1,1707714018110,1707740638377,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707740638801,1,1707714017686,1707740638801,RED_BODY_HIT,37,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,37,1,1
1707740638801,1,1707714017686,1707740638802,RED_BODY_POINT,SENSOR,0,2,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707740641909,1,1707714014589,1707740641909,TIMEOUT,,0,0,0-4,0,4,0,4,0,0,0,0,0,0,0,0,false,,1,1
1707740645198,1,1707714014587,1707740645198,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-4,1,4,0,4,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707740646579,1,1707714014587,1707740646579,RESUME,,0,0,1-4,1,4,0,4,0,1,0,0,0,0,0,0,false,,1,1
1707740647821,1,1707714013345,1707740647821,BLUE_JUDGE_PUNCH,1,0,0,1-4,1,4,0,4,0,1,0,0,0,0,0,0,false,1,1,1
1707740648206,1,1707714012961,1707740648206,BLUE_JUDGE_PUNCH,2,0,0,1-4,1,4,0,4,0,1,0,0,0,0,0,0,false,2,1,1
1707740648206,1,1707714012961,1707740648206,BLUE_PUNCH_POINT,JUDGE,1,0,2-4,2,4,1,4,0,1,0,0,0,0,0,0,false,JUDGE,1,1
1707740648452,1,1707714012724,1707740648452,TIMEOUT,,0,0,2-4,2,4,1,4,0,1,0,0,0,0,0,0,false,,1,1
1707740650605,1,1707714012724,1707740650605,RESUME,,0,0,2-4,2,4,1,4,0,1,0,0,0,0,0,0,false,,1,1
1707740651840,1,1707714011489,1707740651840,RED_BODY_HIT,11,0,0,2-4,2,4,1,4,0,1,0,0,0,0,0,0,false,11,1,1
1707740652485,1,1707714010845,1707740652485,RED_BODY_HIT,33,0,0,2-4,2,4,1,4,0,1,0,0,0,0,0,0,false,33,1,1
1707740652485,1,1707714010843,1707740652488,RED_BODY_POINT,SENSOR,0,2,2-6,2,6,1,6,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707740654340,1,1707714008989,1707740654340,RED_BODY_HIT,8,0,0,2-6,2,6,1,6,0,1,0,0,0,0,0,0,false,8,1,1
1707740659031,1,1707714004309,1707740659031,TIMEOUT,,0,0,2-6,2,6,1,6,0,1,0,0,0,0,0,0,false,,1,1
1707740661011,1,1707714004307,1707740661011,RESUME,,0,0,2-6,2,6,1,6,0,1,0,0,0,0,0,0,false,,1,1
