eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707725855973,1,1707714090000,1707725855973,START_MATCH,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707725855974,1,1707714090000,1707725855974,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707725867673,1,1707714078311,1707725867673,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707725872973,1,1707714078311,1707725872974,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-0,1,0,0,0,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707725874843,1,1707714078311,1707725874843,RESUME,,0,0,1-0,1,0,0,0,0,1,0,0,0,0,0,0,false,,1,1
1707725879159,1,1707714073994,1707725879159,BLUE_BODY_HIT,9,0,0,1-0,1,0,0,0,0,1,0,0,0,0,0,0,false,9,1,1
1707725882357,1,1707714070798,1707725882357,RED_BODY_HIT,10,0,0,1-0,1,0,0,0,0,1,0,0,0,0,0,0,false,10,1,1
1707725888914,1,1707714064241,1707725888914,BLUE_BODY_HIT,21,0,0,3-0,3,0,0,0,0,1,0,0,0,0,0,0,false,21,1,1
1707725888914,1,1707714064237,1707725888918,BLUE_BODY_POINT,SENSOR,2,0,3-0,3,0,2,0,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707725891928,1,1707714061237,1707725891928,TIMEOUT,,0,0,3-0,3,0,2,0,0,1,0,0,0,0,0,0,false,,1,1
1707725893704,1,1707714061235,1707725893704,RESUME,,0,0,3-0,3,0,2,0,0,1,0,0,0,0,0,0,false,,1,1
1707725898776,1,1707714056164,1707725898776,RED_BODY_HIT,23,0,0,3-0,3,0,2,0,0,1,0,0,0,0,0,0,false,23,1,1
1707725898776,1,1707714056161,1707725898780,RED_BODY_POINT,SENSOR,0,2,3-2,3,2,2,2,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707725912084,1,1707714042856,1707725912084,RED_BODY_HIT,20,0,0,3-4,3,4,2,2,0,1,0,0,0,0,0,0,false,20,1,1
1707725912084,1,1707714042852,1707725912088,RED_BODY_POINT,SENSOR,0,2,3-4,3,4,2,4,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707725912788,1,1707714042153,1707725912788,RED_BODY_HIT,23,0,0,3-6,3,6,2,4,0,1,0,0,0,0,0,0,false,23,1,1
1707725912788,1,1707714042151,1707725912789,RED_BODY_POINT,SENSOR,0,2,3-6,3,6,2,6,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707725921145,1,1707714033794,1707725921146,RED_JUDGE_PUNCH,1,0,0,3-6,3,6,2,6,0,1,0,0,0,0,0,0,false,1,1,1
1707725921157,1,1707714033783,1707725921157,RED_BODY_HIT,10,0,0,3-6,3,6,2,6,0,1,0,0,0,0,0,0,false,10,1,1
1707725927342,1,1707714027599,1707725927342,BLUE_BODY_HIT,22,0,0,5-6,5,6,2,6,0,1,0,0,0,0,0,0,false,22,1,1
1707725927342,1,1707714027597,1707725927345,BLUE_BODY_POINT,SENSOR,2,0,5-6,5,6,4,6,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707725927880,1,1707714027070,1707725927880,TIMEOUT,,0,0,5-6,5,6,4,6,0,1,0,0,0,0,0,0,false,,1,1
1707725929720,1,1707714027070,1707725929721,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,6-6,6,6,4,6,0,2,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707725931283,1,1707714027070,1707725931283,RESUME,,0,0,6-6,6,6,4,6,0,2,0,0,0,0,0,0,false,,1,1
1707725944941,1,1707714013412,1707725944941,RED_BODY_HIT,27,0,0,6-6,6,6,4,6,0,2,0,0,0,0,0,0,false,27,1,1
1707725944941,1,1707714013408,1707725944945,RED_BODY_POINT,SENSOR,0,2,6-8,6,8,4,8,0,2,0,0,0,0,0,0,false,SENSOR,1,1
1707725945833,1,1707714012520,1707725945833,BLUE_HEAD_HIT,18,0,0,6-8,6,8,4,8,0,2,0,0,0,0,0,0,false,18,1,1
1707725945833,1,1707714012516,1707725945838,BLUE_HEAD_POINT,SENSOR,3,0,9-8,9,8,7,8,0,2,0,0,0,0,0,0,false,SENSOR,1,1
1707725946330,1,1707714012033,1707725946330,TIMEOUT,,0,0,9-8,9,8,7,8,0,2,0,0,0,0,0,0,false,,1,1
1707725954118,1,1707714012032,1707725954120,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,9-9,9,9,7,8,1,2,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707725955164,1,1707714012032,1707725955164,RESUME,,0,0,9-9,9,9,7,8,1,2,0,0,0,0,0,0,false,,1,1
1707725955432,1,1707714011763,1707725955433,RED_BODY_HIT,29,0,0,9-9,9,9,7,8,1,2,0,0,0,0,0,0,false,29,1,1
1707725955432,1,1707714011761,1707725955437,RED_BODY_POINT,SENSOR,0,2,9-11,9,11,7,10,1,2,0,0,0,0,0,0,false,SENSOR,1,1
1707725960951,1,1707714006245,1707725960951,RED_BODY_HIT,15,0,0,9-11,9,11,7,10,1,2,0,0,0,0,0,0,false,15,1,1
1707725960951,1,1707714006245,1707725960952,RED_BODY_POINT,SENSOR,0,2,9-13,9,13,7,12,1,2,0,0,0,0,0,0,false,SENSOR,1,1
1707725963597,1,1707714003600,1707725963597,BLUE_BODY_HIT,15,0,0,9-13,9,13,7,12,1,2,0,0,0,0,0,0,false,15,1,1
1707725963597,1,1707714003598,1707725963598,BLUE_BODY_POINT,SENSOR,2,0,11-13,11,13,9,12,1,2,0,0,0,0,0,0,false,SENSOR,1,1
1707725965330,1,1707714001876,1707725965330,TIMEOUT,,0,0,11-13,11,13,9,12,1,2,0,0,0,0,0,0,false,,1,1
1707725967185,1,1707714001876,1707725967185,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,12-13,12,13,9,12,1,3,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707725968267,1,1707714001876,1707725968267,RESUME,,0,0,12-13,12,13,9,12,1,3,0,0,0,0,0,0,false,,1,1
1707726069842,1,1707714000000,1707726069842,END_ROUND,,0,0,12-13,12,13,9,12,1,3,1,3,0,0,0,0,false,,1,1
1707726129233,1,1707714000000,1707726129233,NEXT_ROUND,,0,0,12-13,12,13,9,12,1,3,1,3,0,0,0,0,false,,1,1
1707726133070,2,1707714090000,1707726133070,START_ROUND,,0,0,0-0,0,0,0,0,0,0,1,3,0,0,0,0,false,,1,1
1707726149254,2,1707714073815,1707726149254,BLUE_BODY_HIT,15,0,0,0-0,0,0,0,0,0,0,1,3,0,0,0,0,false,15,1,1
1707726149254,2,1707714073815,1707726149257,BLUE_BODY_POINT,SENSOR,2,0,2-0,2,0,2,0,0,0,1,3,0,0,0,0,false,SENSOR,1,1
1707726151890,2,1707714071180,1707726151890,RED_BODY_HIT,29,0,0,2-0,2,0,2,0,0,0,1,3,0,0,0,0,false,29,1,1
1707726151890,2,1707714071178,1707726151895,RED_BODY_POINT,SENSOR,0,2,2-2,2,2,2,2,0,0,1,3,0,0,0,0,false,SENSOR,1,1
1707726158318,2,1707714064752,1707726158318,BLUE_BODY_HIT,20,0,0,2-2,2,2,2,2,0,0,1,3,0,0,0,0,false,20,1,1
1707726158318,2,1707714064750,1707726158323,BLUE_BODY_POINT,SENSOR,2,0,4-2,4,2,4,2,0,0,1,3,0,0,0,0,false,SENSOR,1,1
1707726169979,2,1707714053090,1707726169979,RED_BODY_HIT,20,0,0,4-2,4,2,4,2,0,0,1,3,0,0,0,0,false,20,1,1
1707726169979,2,1707714053088,1707726169984,RED_BODY_POINT,SENSOR,0,2,4-4,4,4,4,4,0,0,1,3,0,0,0,0,false,SENSOR,1,1
1707726170756,2,1707714052313,1707726170756,BLUE_HEAD_HIT,20,0,0,4-4,4,4,4,4,0,0,1,3,0,0,0,0,false,20,1,1
1707726170756,2,1707714052313,1707726170760,BLUE_HEAD_POINT,SENSOR,3,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,SENSOR,1,1
1707726172663,2,1707714050417,1707726172663,TIMEOUT,,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,,1,1
1707726174317,2,1707714050415,1707726174317,RESUME,,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,,1,1
1707726182064,2,1707714042667,1707726182064,RED_BODY_HIT,13,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,13,1,1
1707726191029,2,1707714033703,1707726191029,RED_BODY_HIT,13,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,13,1,1
1707726196675,2,1707714028058,1707726196675,RED_BODY_HIT,10,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,10,1,1
1707726198128,2,1707714026615,1707726198128,TIMEOUT,,0,0,7-4,7,4,7,4,0,0,1,3,0,0,0,0,false,,1,1
1707726202801,2,1707714026613,1707726202802,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,7-5,7,5,7,4,1,0,1,3,0,0,0,0,false,MAIN_CONTROL,1,1
1707726205399,2,1707714026613,1707726205399,RESUME,,0,0,7-5,7,5,7,4,1,0,1,3,0,0,0,0,false,,1,1
1707726209883,2,1707714022139,1707726209883,TIMEOUT,,0,0,7-5,7,5,7,4,1,0,1,3,0,0,0,0,false,,1,1
1707726211585,2,1707714022137,1707726211586,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,8-5,8,5,7,4,1,1,1,3,0,0,0,0,false,MAIN_CONTROL,1,1
1707726213266,2,1707714022137,1707726213266,RESUME,,0,0,8-5,8,5,7,4,1,1,1,3,0,0,0,0,false,,1,1
1707726215624,2,1707714019779,1707726215624,RED_BODY_HIT,15,0,0,8-5,8,5,7,4,1,1,1,3,0,0,0,0,false,15,1,1
1707726215624,2,1707714019777,1707726215627,RED_BODY_POINT,SENSOR,0,2,8-7,8,7,7,6,1,1,1,3,0,0,0,0,false,SENSOR,1,1
1707726215782,2,1707714019632,1707726215782,TIMEOUT,,0,0,8-7,8,7,7,6,1,1,1,3,0,0,0,0,false,,1,1
1707726218619,2,1707714019632,1707726218620,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,9-7,9,7,7,6,1,2,1,3,0,0,0,0,false,MAIN_CONTROL,1,1
1707726223177,2,1707714019632,1707726223177,SCOREBOARD,,0,0,9-7,9,7,7,6,1,2,1,3,0,0,0,0,false,,1,1
1707726226186,2,1707714019632,1707726226186,RED_BODY_POINT,SCOREBOARD_EDITOR,0,-2,9-5,9,5,7,4,1,2,1,3,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707726229208,2,1707714019632,1707726229208,RESUME,,0,0,9-5,9,5,7,4,1,2,1,3,0,0,0,0,false,,1,1
1707726241534,2,1707714007315,1707726241534,TIMEOUT,,0,0,9-5,9,5,7,4,1,2,1,3,0,0,0,0,false,,1,1
