eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707826930323,1,1707807690000,1707826930323,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707826998244,1,1707807690000,1707826998244,OT_RED_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707827005743,1,1707807690000,1707827005743,OT_RED_HEAD_HIT,10,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,10,1,1
1707827006322,1,1707807690000,1707827006322,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707827014272,1,1707807690000,1707827014272,OT_BLUE_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1707827015990,1,1707807690000,1707827015990,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707827044840,1,1707807690000,1707827044840,OT_RED_BODY_HIT,7,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,7,1,1
1707827048819,1,1707807690000,1707827048819,OT_RED_HEAD_HIT,23,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,23,1,1
1707827060236,1,1707807690000,1707827060236,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707827073160,1,1707807677075,1707827073160,BLUE_BODY_HIT,4,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,4,1,1
1707827074904,1,1707807675331,1707827074904,BLUE_BODY_HIT,9,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,1,1
1707827076772,1,1707807673464,1707827076772,BLUE_BODY_HIT,10,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,10,1,1
1707827078442,1,1707807671794,1707827078442,BLUE_BODY_HIT,7,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,7,1,1
1707827084478,1,1707807665757,1707827084478,RED_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1707827085708,1,1707807664538,1707827085708,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707827087012,1,1707807664536,1707827087012,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707827095379,1,1707807656169,1707827095379,BLUE_BODY_HIT,24,0,0,2-0,2,0,0,0,0,0,0,0,0,0,0,0,false,24,1,1
1707827095379,1,1707807656167,1707827095382,BLUE_BODY_POINT,SENSOR,2,0,2-0,2,0,2,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707827097383,1,1707807654163,1707827097383,BLUE_BODY_HIT,9,0,0,2-0,2,0,2,0,0,0,0,0,0,0,0,0,false,9,1,1
1707827098956,1,1707807652591,1707827098956,BLUE_BODY_HIT,2,0,0,2-0,2,0,2,0,0,0,0,0,0,0,0,0,false,2,1,1
1707827100489,1,1707807651068,1707827100489,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,0,0,0,0,0,0,false,,1,1
1707827103752,1,1707807651067,1707827103753,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-1,2,1,2,0,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707827105851,1,1707807651067,1707827105851,RESUME,,0,0,2-1,2,1,2,0,1,0,0,0,0,0,0,0,false,,1,1
1707827107412,1,1707807649516,1707827107412,TIMEOUT,,0,0,2-1,2,1,2,0,1,0,0,0,0,0,0,0,false,,1,1
1707827144142,1,1707807649516,1707827144142,SCOREBOARD,,0,0,2-1,2,1,2,0,1,0,0,0,0,0,0,0,false,,1,1
1707827147182,1,1707807649516,1707827147182,RED_HEAD_POINT,SCOREBOARD_EDITOR,0,3,2-4,2,4,2,3,1,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707827149197,1,1707807649516,1707827149197,RESUME,,0,0,2-4,2,4,2,3,1,0,0,0,0,0,0,0,false,,1,1
1707827150663,1,1707807648050,1707827150663,RED_BODY_HIT,8,0,0,2-4,2,4,2,3,1,0,0,0,0,0,0,0,false,8,1,1
1707827166579,1,1707807632144,1707827166579,TIMEOUT,,0,0,2-4,2,4,2,3,1,0,0,0,0,0,0,0,false,,1,1
1707827204189,1,1707807632144,1707827204189,SCOREBOARD,,0,0,2-4,2,4,2,3,1,0,0,0,0,0,0,0,false,,1,1
1707827209598,1,1707807632144,1707827209598,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707827211962,1,1707807632144,1707827211962,RESUME,,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,,1,1
1707827214505,1,1707807629611,1707827214505,TIMEOUT,,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,,1,1
1707827360339,1,1707807629610,1707827360339,RESUME,,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,,1,1
1707827363118,1,1707807626830,1707827363118,BLUE_BODY_HIT,11,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,11,1,1
1707827372260,1,1707807617688,1707827372260,RED_BODY_HIT,13,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,13,1,1
1707827382157,1,1707807607802,1707827382157,TIMEOUT,,0,0,5-4,5,4,5,3,1,0,0,0,0,0,0,0,false,,1,1
1707827385990,1,1707807607802,1707827385991,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,6-4,6,4,5,3,1,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707827387549,1,1707807607802,1707827387549,RESUME,,0,0,6-4,6,4,5,3,1,1,0,0,0,0,0,0,false,,1,1
1707827394928,1,1707807600423,1707827394929,BLUE_BODY_HIT,8,0,0,6-4,6,4,5,3,1,1,0,0,0,0,0,0,false,8,1,1
1707827398590,1,1707807600000,1707827398590,END_ROUND,,0,0,6-4,6,4,5,3,1,1,1,1,0,0,0,0,false,,1,1
1707827452133,1,1707807600000,1707827452133,NEXT_ROUND,,0,0,6-4,6,4,5,3,1,1,1,1,0,0,0,0,false,,1,1
1707827456203,2,1707807690000,1707827456203,START_ROUND,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,1,1
1707827469821,2,1707807676382,1707827469821,RED_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,8,1,1
1707827471871,2,1707807674343,1707827471871,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,1,1
1707827473548,2,1707807674342,1707827473548,RESUME,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,1,1
1707827479467,2,1707807668422,1707827479467,BLUE_BODY_HIT,2,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,2,1,1
1707827480660,2,1707807667229,1707827480660,RED_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,8,1,1
1707827484475,2,1707807663414,1707827484475,RED_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,2,1,1
1707827484601,2,1707807663288,1707827484601,BLUE_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,1,1,1
1707827485145,2,1707807662744,1707827485146,RED_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,1,1,1
1707827485145,2,1707807662742,1707827485149,RED_PUNCH_POINT,JUDGE,0,1,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,JUDGE,1,1
1707827488958,2,1707807658942,1707827488958,TIMEOUT,,0,0,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,,1,1
1707827493349,2,1707807658942,1707827493349,RESUME,,0,0,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,,1,1
1707827497381,2,1707807654910,1707827497381,RED_JUDGE_PUNCH,1,0,0,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,1,1,1
1707827501780,2,1707807650511,1707827501780,RED_JUDGE_PUNCH,1,0,0,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,1,1,1
1707827502102,2,1707807650188,1707827502102,RED_JUDGE_PUNCH,2,0,0,0-1,0,1,0,1,0,0,1,1,0,0,0,0,false,2,1,1
1707827502102,2,1707807650186,1707827502105,RED_PUNCH_POINT,JUDGE,0,1,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,JUDGE,1,1
1707827502374,2,1707807649928,1707827502374,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827507155,2,1707807649926,1707827507155,RESUME,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827515094,2,1707807641997,1707827515094,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827517442,2,1707807641997,1707827517442,RESUME,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827522284,2,1707807637165,1707827522284,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827523948,2,1707807637163,1707827523948,RESUME,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827526512,2,1707807634610,1707827526512,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827532316,2,1707807634608,1707827532316,RESUME,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827533960,2,1707807632965,1707827533960,BLUE_BODY_HIT,3,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,3,1,1
1707827535907,2,1707807631028,1707827535907,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827539428,2,1707807631026,1707827539428,SCOREBOARD,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827539428,2,1707807631026,1707827539428,BLUE_VIDEO_REQUEST,,0,0,0-2,0,2,0,2,0,0,1,1,0,0,0,0,false,,1,1
1707827569188,2,1707807631026,1707827569189,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,3-2,3,2,3,2,0,0,1,1,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707827569191,2,1707807631026,1707827569191,BLUE_VIDEO_QUOTA_ACCEPTED,,0,0,3-2,3,2,3,2,0,0,1,1,0,0,0,0,false,,1,1
1707827571402,2,1707807631026,1707827571402,RESUME,,0,0,3-2,3,2,3,2,0,0,1,1,0,0,0,0,false,,1,1
1707827572690,2,1707807629738,1707827572690,BLUE_BODY_HIT,18,0,0,3-2,3,2,3,2,0,0,1,1,0,0,0,0,false,18,1,1
1707827572690,2,1707807629736,1707827572693,BLUE_BODY_POINT,SENSOR,2,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,SENSOR,1,1
1707827577291,2,1707807625137,1707827577291,BLUE_BODY_HIT,1,0,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,1,1,1
1707827579595,2,1707807622844,1707827579595,TIMEOUT,,0,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,,1,1
1707827638639,2,1707807622842,1707827638639,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,5-3,5,3,5,2,1,0,1,1,0,0,0,0,false,MAIN_CONTROL,1,1
1707827639438,2,1707807622842,1707827639438,RESUME,,0,0,5-3,5,3,5,2,1,0,1,1,0,0,0,0,false,,1,1
1707827640143,2,1707807622147,1707827640143,TIMEOUT,,0,0,5-3,5,3,5,2,1,0,1,1,0,0,0,0,false,,1,1
1707827645612,2,1707807622145,1707827645612,SCOREBOARD,,0,0,5-3,5,3,5,2,1,0,1,1,0,0,0,0,false,,1,1
1707827648641,2,1707807622145,1707827648643,BLUE_REMOVE_GAME_JEON,SCOREBOARD_EDITOR,0,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1707827651153,2,1707807622145,1707827651153,RESUME,,0,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,,1,1
1707827653132,2,1707807620166,1707827653132,BLUE_BODY_HIT,1,0,0,5-2,5,2,5,2,0,0,1,1,0,0,0,0,false,1,1,1
