eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716716617115,1,1716699720000,1716716617115,OT_BLUE_BODY_HIT,17,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,1,1
1716716618465,1,1716699720000,1716716618465,OT_BLUE_HEAD_HIT,15,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1716716620918,1,1716699720000,1716716620919,OT_RED_BODY_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1716716622613,1,1716699720000,1716716622613,OT_RED_HEAD_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1716716634597,1,1716699720000,1716716634597,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716716636984,1,1716699717613,1716716636984,RED_BODY_HIT,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716716642869,1,1716699711739,1716716642869,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716716645607,1,1716699711737,1716716645607,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716716651384,1,1716699705961,1716716651384,BLUE_HEAD_HIT,23,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,23,1,1
1716716651384,1,1716699705959,1716716651387,BLUE_HEAD_POINT,SENSOR,3,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716716652291,1,1716699705063,1716716652291,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1716716657786,1,1716699705063,1716716657788,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716716658752,1,1716699705063,1716716658752,RESUME,,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,,1,1
1716716665738,1,1716699698077,1716716665738,BLUE_JUDGE_PUNCH,2,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,2,1,1
1716716666059,1,1716699697756,1716716666059,RED_BODY_HIT,5,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,5,1,1
1716716666086,1,1716699697729,1716716666086,BLUE_JUDGE_PUNCH,1,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,1,1,1
1716716666086,1,1716699697725,1716716666090,BLUE_PUNCH_POINT,JUDGE,1,0,4-1,4,1,4,0,1,0,0,0,0,0,0,0,false,JUDGE,1,1
1716716668090,1,1716699695724,1716716668091,BLUE_JUDGE_PUNCH,1,0,0,4-1,4,1,4,0,1,0,0,0,0,0,0,0,false,1,1,1
1716716669496,1,1716699694328,1716716669496,TIMEOUT,,0,0,4-1,4,1,4,0,1,0,0,0,0,0,0,0,false,,1,1
1716716670932,1,1716699694328,1716716670932,RESUME,,0,0,4-1,4,1,4,0,1,0,0,0,0,0,0,0,false,,1,1
1716716675676,1,1716699689584,1716716675677,RED_BODY_HIT,32,0,0,4-3,4,3,4,0,1,0,0,0,0,0,0,0,false,32,1,1
1716716675676,1,1716699689581,1716716675700,RED_BODY_POINT,SENSOR,0,2,4-3,4,3,4,2,1,0,0,0,0,0,0,0,false,SENSOR,1,1
1716716676750,1,1716699688509,1716716676750,BLUE_BODY_HIT,35,0,0,6-3,6,3,4,2,1,0,0,0,0,0,0,0,false,35,1,1
1716716676750,1,1716699688507,1716716676754,BLUE_BODY_POINT,SENSOR,2,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,SENSOR,1,1
1716716680846,1,1716699684413,1716716680846,BLUE_JUDGE_PUNCH,2,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,2,1,1
1716716682132,1,1716699683138,1716716682132,TIMEOUT,,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,,1,1
1716716683705,1,1716699683138,1716716683705,RESUME,,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,,1,1
1716716689761,1,1716699677092,1716716689761,TIMEOUT,,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,,1,1
1716716691429,1,1716699677092,1716716691429,RESUME,,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,,1,1
1716716695011,1,1716699673510,1716716695011,RED_BODY_HIT,1,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,1,1,1
1716716695345,1,1716699673187,1716716695345,TIMEOUT,,0,0,6-3,6,3,6,2,1,0,0,0,0,0,0,0,false,,1,1
1716716698384,1,1716699673185,1716716698386,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,7-3,7,3,6,2,1,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716716700477,1,1716699673185,1716716700477,RESUME,,0,0,7-3,7,3,6,2,1,1,0,0,0,0,0,0,false,,1,1
1716716701319,1,1716699672344,1716716701319,BLUE_BODY_HIT,43,0,0,7-3,7,3,6,2,1,1,0,0,0,0,0,0,false,43,1,1
1716716701319,1,1716699672340,1716716701323,BLUE_BODY_POINT,SENSOR,2,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,SENSOR,1,1
1716716709727,1,1716699663947,1716716709727,TIMEOUT,,0,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,,1,1
1716716715770,1,1716699663947,1716716715770,RESUME,,0,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,,1,1
1716716718711,1,1716699661016,1716716718711,TIMEOUT,,0,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,,1,1
1716716723246,1,1716699661016,1716716723246,RESUME,,0,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,,1,1
1716716726389,1,1716699657873,1716716726389,BLUE_BODY_HIT,29,0,0,9-3,9,3,8,2,1,1,0,0,0,0,0,0,false,29,1,1
1716716726389,1,1716699657871,1716716726393,BLUE_BODY_POINT,SENSOR,2,0,11-3,11,3,10,2,1,1,0,0,0,0,0,0,false,SENSOR,1,1
1716716736916,1,1716699647357,1716716736916,TIMEOUT,,0,0,11-3,11,3,10,2,1,1,0,0,0,0,0,0,false,,1,1
1716716740304,1,1716699647355,1716716740304,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716716745746,1,1716699647355,1716716745746,KYE_SHI,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716746570,1,1716699647355,1716716746570,DOCTOR,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716805755,1,1716699647355,1716716805755,TIMEOUT,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716814464,1,1716699647355,1716716814464,KYE_SHI,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716874472,1,1716699647355,1716716874472,TIMEOUT,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716911710,1,1716699647355,1716716911710,SCOREBOARD,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716716911710,1,1716699647355,1716716911710,BLUE_VIDEO_REQUEST,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,1,1
1716717025591,1,1716699647355,1716717025591,BLUE_VIDEO_QUOTA_CHANGED,0,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,0,0,1
1716717062296,1,1716699647355,1716717062296,MATCH_FINAL_NEEDS_CONFIRM_DECISION,,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,,0,1
1716717069239,1,1716699647355,1716717069239,MATCH_FINISHED,BLUE - WDR,0,0,11-4,11,4,10,2,2,1,0,0,0,0,0,0,false,BLUE - WDR,0,1
