eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716688050998,1,1716649290000,1716688050998,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716688073151,1,1716649290000,1716688073151,OT_BLUE_BODY_HIT,8,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,1,1
1716688074684,1,1716649290000,1716688074685,OT_BLUE_HEAD_HIT,44,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,44,1,1
1716688076240,1,1716649290000,1716688076240,OT_RED_BODY_HIT,39,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,39,1,1
1716688077642,1,1716649290000,1716688077642,OT_RED_HEAD_HIT,45,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,45,1,1
1716688088950,1,1716649290000,1716688088950,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716688093906,1,1716649285045,1716688093906,RED_BODY_HIT,12,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,12,1,1
1716688094608,1,1716649284343,1716688094608,RED_BODY_HIT,9,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,1,1
1716688095123,1,1716649283829,1716688095123,BLUE_BODY_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1716688099029,1,1716649279933,1716688099029,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716688099304,1,1716649279931,1716688099304,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716688099384,1,1716649279851,1716688099384,BLUE_BODY_HIT,12,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,12,1,1
1716688101504,1,1716649277731,1716688101504,BLUE_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1716688103882,1,1716649275354,1716688103882,RED_BODY_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1716688104522,1,1716649274713,1716688104522,BLUE_JUDGE_BODY_TECH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716688104618,1,1716649274628,1716688104618,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716688105089,1,1716649274626,1716688105089,OT_BLUE_JUDGE_BODY_TECH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716688108606,1,1716649274626,1716688108606,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-1,0,1,0,0,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716688110062,1,1716649274626,1716688110062,RESUME,,0,0,0-1,0,1,0,0,1,0,0,0,0,0,0,0,false,,1,1
1716688123893,1,1716649260794,1716688123894,BLUE_BODY_HIT,7,0,0,0-1,0,1,0,0,1,0,0,0,0,0,0,0,false,7,1,1
1716688124391,1,1716649260297,1716688124391,RED_BODY_HIT,17,0,0,0-3,0,3,0,0,1,0,0,0,0,0,0,0,false,17,1,1
1716688124391,1,1716649260297,1716688124392,RED_BODY_POINT,SENSOR,0,2,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,SENSOR,1,1
1716688124847,1,1716649259852,1716688124847,TIMEOUT,,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,,1,1
1716688126152,1,1716649259850,1716688126152,RESUME,,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,,1,1
1716688136182,1,1716649249831,1716688136182,TIMEOUT,,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,,1,1
1716688139612,1,1716649249831,1716688139612,RESUME,,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,,1,1
1716688156524,1,1716649232919,1716688156524,RED_BODY_HIT,13,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,13,1,1
1716688161661,1,1716649227782,1716688161661,RED_JUDGE_PUNCH,2,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,2,1,1
1716688161681,1,1716649227762,1716688161681,RED_JUDGE_PUNCH,1,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,1,1,1
1716688161681,1,1716649227761,1716688161683,RED_PUNCH_POINT,JUDGE,0,1,0-4,0,4,0,3,1,0,0,0,0,0,0,0,false,JUDGE,1,1
1716688162496,1,1716649226947,1716688162496,BLUE_BODY_HIT,12,0,0,0-4,0,4,0,3,1,0,0,0,0,0,0,0,false,12,1,1
1716688165905,1,1716649223548,1716688165905,TIMEOUT,,0,0,0-4,0,4,0,3,1,0,0,0,0,0,0,0,false,,1,1
1716688168716,1,1716649223548,1716688168716,RESUME,,0,0,0-4,0,4,0,3,1,0,0,0,0,0,0,0,false,,1,1
1716688170591,1,1716649221683,1716688170591,TIMEOUT,,0,0,0-4,0,4,0,3,1,0,0,0,0,0,0,0,false,,1,1
1716688174883,1,1716649221683,1716688174883,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-5,0,5,0,3,2,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716688177743,1,1716649221683,1716688177743,RESUME,,0,0,0-5,0,5,0,3,2,0,0,0,0,0,0,0,false,,1,1
1716688182197,1,1716649217229,1716688182197,RED_BODY_HIT,27,0,0,0-7,0,7,0,3,2,0,0,0,0,0,0,0,false,27,1,1
1716688182197,1,1716649217227,1716688182198,RED_BODY_POINT,SENSOR,0,2,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,SENSOR,1,1
1716688183894,1,1716649215541,1716688183894,TIMEOUT,,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,,1,1
