eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716687272585,1,1716649290000,1716687272585,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716687463657,1,1716649290000,1716687463657,OT_BLUE_BODY_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1716687465270,1,1716649290000,1716687465270,OT_BLUE_HEAD_HIT,20,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,20,1,1
1716687471173,1,1716649290000,1716687471173,OT_RED_HEAD_HIT,38,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,38,1,1
1716687483946,1,1716649290000,1716687483946,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716687484412,1,1716649289544,1716687484412,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716687655414,1,1716649289544,1716687655414,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716687662833,1,1716649282125,1716687662833,RED_JUDGE_BODY_TECH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716687668713,1,1716649276245,1716687668713,RED_JUDGE_BODY_TECH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716687669799,1,1716649275159,1716687669799,RED_JUDGE_BODY_TECH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716687671557,1,1716649273401,1716687671557,RED_BODY_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1716687674648,1,1716649270310,1716687674648,RED_JUDGE_BODY_TECH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716687674840,1,1716649270118,1716687674840,RED_HEAD_HIT,23,0,0,0-3,0,3,0,0,0,0,0,0,0,0,0,0,false,23,1,1
1716687674840,1,1716649270118,1716687674841,RED_HEAD_POINT,SENSOR,0,3,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716687674936,1,1716649270021,1716687674936,RED_JUDGE_HEAD_TECH,1,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,1,1,1
1716687674936,1,1716649270021,1716687674938,RED_HEAD_TECH_POINT,JUDGE,0,2,0-5,0,5,0,5,0,0,0,0,0,0,0,0,false,JUDGE,1,1
1716687675302,1,1716649269666,1716687675302,TIMEOUT,,0,0,0-5,0,5,0,5,0,0,0,0,0,0,0,0,false,,1,1
1716687691828,1,1716649269666,1716687691829,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-6,0,6,0,5,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716687693090,1,1716649269666,1716687693090,RESUME,,0,0,0-6,0,6,0,5,1,0,0,0,0,0,0,0,false,,1,1
1716687699255,1,1716649263501,1716687699255,RED_BODY_HIT,8,0,0,0-6,0,6,0,5,1,0,0,0,0,0,0,0,false,8,1,1
1716687705610,1,1716649257147,1716687705610,RED_BODY_HIT,23,0,0,0-8,0,8,0,5,1,0,0,0,0,0,0,0,false,23,1,1
1716687705610,1,1716649257147,1716687705611,RED_BODY_POINT,SENSOR,0,2,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,SENSOR,1,1
1716687717411,1,1716649245345,1716687717411,BLUE_BODY_HIT,9,0,0,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,9,1,1
1716687723677,1,1716649239090,1716687723677,TIMEOUT,,0,0,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,,1,1
1716687726545,1,1716649239090,1716687726545,RESUME,,0,0,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,,1,1
1716687731888,1,1716649233747,1716687731888,RED_BODY_HIT,7,0,0,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,7,1,1
1716687733240,1,1716649232406,1716687733240,TIMEOUT,,0,0,0-8,0,8,0,7,1,0,0,0,0,0,0,0,false,,1,1
