eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707892191054,1,1707886890000,1707892191054,START_MATCH,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892191055,1,1707886890000,1707892191055,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892200855,1,1707886880200,1707892200855,BLUE_BODY_HIT,4,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,4,1,1
1707892206396,1,1707886874668,1707892206396,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892208448,1,1707886874668,1707892208448,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892211622,1,1707886871506,1707892211622,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892213622,1,1707886871504,1707892213622,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892217723,1,1707886867413,1707892217723,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892220022,1,1707886867413,1707892220022,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892223092,1,1707886864353,1707892223092,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892225973,1,1707886864353,1707892225973,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892231109,1,1707886859228,1707892231109,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892233230,1,1707886859226,1707892233230,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892235091,1,1707886857366,1707892235091,BLUE_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1707892237318,1,1707886855138,1707892237318,BLUE_BODY_HIT,6,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,6,1,1
1707892238952,1,1707886853505,1707892238952,BLUE_BODY_HIT,3,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,3,1,1
1707892240855,1,1707886851612,1707892240855,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892242835,1,1707886851610,1707892242835,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892250230,1,1707886844226,1707892250230,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892253065,1,1707886844224,1707892253065,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892256300,1,1707886840989,1707892256301,BLUE_BODY_HIT,7,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,7,1,1
1707892258687,1,1707886838612,1707892258687,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892262379,1,1707886838611,1707892262379,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707892264347,1,1707886836644,1707892264347,RED_BODY_HIT,36,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,36,1,1
1707892264347,1,1707886836641,1707892264351,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707892264515,1,1707886836476,1707892264515,BLUE_BODY_HIT,5,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,5,1,1
1707892266468,1,1707886834532,1707892266468,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892268794,1,1707886834532,1707892268794,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892275008,1,1707886828328,1707892275008,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892286025,1,1707886828328,1707892286025,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892288045,1,1707886826318,1707892288045,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892289630,1,1707886826316,1707892289630,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892293655,1,1707886822303,1707892293655,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1707892297784,1,1707886822300,1707892297785,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-2,1,2,0,2,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707892301725,1,1707886822300,1707892301725,RESUME,,0,0,1-2,1,2,0,2,0,1,0,0,0,0,0,0,false,,1,1
1707892302633,1,1707886821392,1707892302633,BLUE_BODY_HIT,43,0,0,1-2,1,2,0,2,0,1,0,0,0,0,0,0,false,43,1,1
1707892302633,1,1707886821390,1707892302637,BLUE_BODY_POINT,SENSOR,2,0,3-2,3,2,2,2,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707892304398,1,1707886819627,1707892304398,BLUE_BODY_HIT,24,0,0,3-2,3,2,2,2,0,1,0,0,0,0,0,0,false,24,1,1
1707892304398,1,1707886819625,1707892304402,BLUE_BODY_POINT,SENSOR,2,0,5-2,5,2,4,2,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707892306180,1,1707886817857,1707892306180,TIMEOUT,,0,0,5-2,5,2,4,2,0,1,0,0,0,0,0,0,false,,1,1
1707892308228,1,1707886817855,1707892308228,RESUME,,0,0,5-2,5,2,4,2,0,1,0,0,0,0,0,0,false,,1,1
1707892310170,1,1707886815913,1707892310170,RED_BODY_HIT,21,0,0,5-4,5,4,4,2,0,1,0,0,0,0,0,0,false,21,1,1
1707892310170,1,1707886815912,1707892310173,RED_BODY_POINT,SENSOR,0,2,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707892312091,1,1707886814003,1707892312091,TIMEOUT,,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,,1,1
1707892313727,1,1707886814002,1707892313727,RESUME,,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,,1,1
1707892314916,1,1707886812813,1707892314916,BLUE_BODY_HIT,16,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,16,1,1
1707892318527,1,1707886809201,1707892318527,BLUE_BODY_HIT,6,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,6,1,1
1707892320713,1,1707886807026,1707892320713,TIMEOUT,,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,,1,1
1707892323744,1,1707886807026,1707892323744,RESUME,,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,,1,1
1707892326609,1,1707886804161,1707892326609,BLUE_BODY_HIT,16,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,16,1,1
1707892327506,1,1707886803264,1707892327506,RED_HEAD_HIT,21,0,0,5-4,5,4,4,4,0,1,0,0,0,0,0,0,false,21,1,1
1707892327506,1,1707886803264,1707892327507,RED_HEAD_POINT,SENSOR,0,3,5-7,5,7,4,7,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1707892327532,1,1707886803239,1707892327532,BLUE_BODY_HIT,14,0,0,5-7,5,7,4,7,0,1,0,0,0,0,0,0,false,14,1,1
1707892329058,1,1707886801722,1707892329058,TIMEOUT,,0,0,5-7,5,7,4,7,0,1,0,0,0,0,0,0,false,,1,1
1707892333674,1,1707886801722,1707892333675,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,6-7,6,7,4,7,0,2,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1707892333700,1,1707886801722,1707892333700,RESUME,,0,0,6-7,6,7,4,7,0,2,0,0,0,0,0,0,false,,1,1
1707892347938,1,1707886800000,1707892347938,SCOREBOARD,,0,0,6-7,6,7,4,7,0,2,0,2,0,0,0,0,false,,1,1
