matchStartTime,matchEndTime,matchNumber,phaseName,subCategoryName,categoryGender,categoryName,numberOfJudges,minBodyLevel,bodySensorsEnabled,minHeadLevel,headSensorsEnabled,bodyPoints,headPoints,punchPoints,bodyTechPoints,headTechPoints,overtimePoints,overtimePenalties,cellingScore,differencialScore,nearMissLevel,roundsConfig.rounds,roundsConfig.roundTimeMinutes,roundsConfig.roundTimeSeconds,roundsConfig.kyeShiTimeMinutes,roundsConfig.kyeShiTimeSeconds,roundsConfig.restTimeMinutes,roundsConfig.restTimeSeconds,roundsConfig.goldenPointEnabled,roundsConfig.goldenPointTimeMinutes,roundsConfig.goldenPointTimeSeconds,matchWinner,matchWinnerBy,roundsWinners,goldenPointTieBreakerInfo.haveTieBreaker,goldenPointTieBreakerInfo.bluePunches,goldenPointTieBreakerInfo.blueRoundWins,goldenPointTieBreakerInfo.blueHits,goldenPointTieBreakerInfo.bluePenalties,goldenPointTieBreakerInfo.redPunches,goldenPointTieBreakerInfo.redRoundWins,goldenPointTieBreakerInfo.redHits,goldenPointTieBreakerInfo.redPenalties,goldenPointTieBreakerInfo.bluePARATechPoints,goldenPointTieBreakerInfo.redPARATechPoints,maxAllowedGamJeoms,matchResult,matchVictoryCriteria,paraTkdMatch,minBodyLevel,minHeadLevel,subCategoryName,gender,categoryName,categoryGender,categoryBodyLevel,categoryHeadLevel,blueAthleteName,blueAthleteWtfId,blueAthleteFlagName,blueAthleteFlagShowName,blueAthleteFlagAbbreviation,blueAthleteVideoQuota,redAthleteName,redAthleteWtfId,redAthleteFlagName,redAthleteFlagShowName,redAthleteFlagAbbreviation,redAthleteVideoQuota
14/02/2024 08:29:51:054,14/02/2024 08:39:08:042,203.1,Round of 64,SENIORS,MALE,M -63KG,2,19,true,5,true,2,3,1,2,2,2,2,99,12,7,3,2,0,1,0,1,0,false,1,0,BLUE,PTF,1:BLUE;2:BLUE;3:TIE;,false,0,0,0,0,0,0,0,0,0,0,5,28-20,BESTOF3,false,19,5,SENIORS,MALE,M -63KG,MALE,19,5,BAYIR M.,TUR-8772,Turkey,false,TUR,1,TELCI O.,TUR-16339,Turkey,false,TUR,1
