systemTime,matchLogItemType,eventTime,roundNumber,roundTime,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue.1,blueVideoQuota,redVideoQuota
1716721234460,RESUME,1716721234460.0,1.0,1716699690441.0,,0.0,0.0,1-0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721236948,BLUE_HEAD_HIT,1716721236948.0,1.0,1716699687952.0,17,0.0,0.0,1-0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,1.0,1.0
1716721236949,BLUE_HEAD_POINT,1716721236948.0,1.0,1716699687952.0,SENSOR,3.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721238696,TIMEOUT,1716721238696.0,1.0,1716699686214.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721245489,RESUME,1716721245489.0,1.0,1716699686214.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721254182,RED_BODY_HIT,1716721254182.0,1.0,1716699677522.0,1,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716721264705,TIMEOUT,1716721264705.0,1.0,1716699667008.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721267268,RESUME,1716721267268.0,1.0,1716699667006.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721278339,TIMEOUT,1716721278339.0,1.0,1716699655945.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721278898,RESUME,1716721278898.0,1.0,1716699655945.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721283368,BLUE_BODY_HIT,1716721283368.0,1.0,1716699651476.0,3,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,1.0,1.0
1716721285690,BLUE_BODY_HIT,1716721285690.0,1.0,1716699649154.0,5,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1.0,1.0
1716721289790,TIMEOUT,1716721289790.0,1.0,1716699645064.0,,0.0,0.0,4-0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721291730,RED_ADD_GAME_JEON,1716721291730.0,1.0,1716699645064.0,MAIN_CONTROL,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721294079,RESUME,1716721294079.0,1.0,1716699645064.0,,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721305524,BLUE_JUDGE_PUNCH,1716721305524.0,1.0,1716699633618.0,2,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721306604,TIMEOUT,1716721306604.0,1.0,1716699632549.0,,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721311414,RESUME,1716721311414.0,1.0,1716699632549.0,,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721315527,BLUE_HEAD_HIT,1716721315527.0,1.0,1716699628437.0,13,0.0,0.0,5-0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716721315529,BLUE_HEAD_POINT,1716721315527.0,1.0,1716699628435.0,SENSOR,3.0,0.0,8-0,8.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721315769,TIMEOUT,1716721315769.0,1.0,1716699628205.0,,0.0,0.0,8-0,8.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721318954,BLUE_ADD_GAME_JEON,1716721318953.0,1.0,1716699628204.0,MAIN_CONTROL,0.0,0.0,8-1,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721321354,BLUE_HEAD_POINT,1716721321352.0,1.0,1716699628204.0,SCOREBOARD_EDITOR,-3.0,0.0,5-1,5.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,1.0,1.0
1716721324575,RESUME,1716721324575.0,1.0,1716699628204.0,,0.0,0.0,5-1,5.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721334903,BLUE_HEAD_HIT,1716721334903.0,1.0,1716699617875.0,18,0.0,0.0,5-1,5.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
1716721334906,BLUE_HEAD_POINT,1716721334903.0,1.0,1716699617875.0,SENSOR,3.0,0.0,8-1,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721336206,TIMEOUT,1716721336206.0,1.0,1716699616584.0,,0.0,0.0,8-1,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721338797,RESUME,1716721338797.0,1.0,1716699616582.0,,0.0,0.0,8-1,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721345122,RED_BODY_HIT,1716721345122.0,1.0,1716699610258.0,10,0.0,0.0,8-1,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716721348488,BLUE_HEAD_HIT,1716721348488.0,1.0,1716699606893.0,20,0.0,0.0,11-1,11.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,1.0,1.0
1716721348492,BLUE_HEAD_POINT,1716721348488.0,1.0,1716699606890.0,SENSOR,3.0,0.0,11-1,11.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721350758,BLUE_BODY_HIT,1716721350758.0,1.0,1716699604622.0,13,0.0,0.0,11-1,11.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716721350978,BLUE_HEAD_HIT,1716721350978.0,1.0,1716699604402.0,18,0.0,0.0,14-1,14.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
1716721350981,BLUE_HEAD_POINT,1716721350978.0,1.0,1716699604401.0,SENSOR,3.0,0.0,14-1,14.0,1.0,12.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721350996,TIMEOUT,1716721350996.0,1.0,1716699600000.0,,0.0,0.0,14-1,14.0,1.0,12.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721354272,END_ROUND,1716721354272.0,1.0,1716699600000.0,,0.0,0.0,14-1,14.0,1.0,12.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721415169,START_ROUND,1716721415169.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721420400,BLUE_BODY_HIT,1716721420399.0,2.0,1716699714770.0,18,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
1716721420402,BLUE_BODY_POINT,1716721420399.0,2.0,1716699714768.0,SENSOR,2.0,0.0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721421156,TIMEOUT,1716721421156.0,2.0,1716699714023.0,,0.0,0.0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721421229,RED_JUDGE_BODY_TECH,1716721421229.0,2.0,1716699714021.0,2,0.0,0.0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721423663,RED_ADD_GAME_JEON,1716721423663.0,2.0,1716699714021.0,MAIN_CONTROL,0.0,0.0,3-0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721425373,RESUME,1716721425373.0,2.0,1716699714021.0,,0.0,0.0,3-0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721430092,RED_BODY_HIT,1716721430092.0,2.0,1716699709303.0,3,0.0,0.0,3-0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,3,1.0,1.0
1716721430619,TIMEOUT,1716721430619.0,2.0,1716699708786.0,,0.0,0.0,3-0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721432594,BLUE_ADD_GAME_JEON,1716721432593.0,2.0,1716699708784.0,MAIN_CONTROL,0.0,0.0,3-1,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721434347,RESUME,1716721434347.0,2.0,1716699708784.0,,0.0,0.0,3-1,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721437165,BLUE_BODY_HIT,1716721437165.0,2.0,1716699705966.0,6,0.0,0.0,3-1,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,6,1.0,1.0
1716721447123,BLUE_HEAD_HIT,1716721447123.0,2.0,1716699696008.0,15,0.0,0.0,3-1,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,15,1.0,1.0
1716721447126,BLUE_HEAD_POINT,1716721447123.0,2.0,1716699696008.0,SENSOR,3.0,0.0,6-1,6.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721481884,TIMEOUT,1716721481884.0,2.0,1716699661256.0,,0.0,0.0,6-1,6.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721485083,RED_ADD_GAME_JEON,1716721485082.0,2.0,1716699661256.0,MAIN_CONTROL,0.0,0.0,7-1,7.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721487666,RESUME,1716721487666.0,2.0,1716699661256.0,,0.0,0.0,7-1,7.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721492559,BLUE_HEAD_HIT,1716721492559.0,2.0,1716699656363.0,14,0.0,0.0,7-1,7.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,14,1.0,1.0
1716721492562,BLUE_HEAD_POINT,1716721492559.0,2.0,1716699656361.0,SENSOR,3.0,0.0,10-1,10.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721492967,BLUE_JUDGE_HEAD_TECH,1716721492967.0,2.0,1716699655954.0,2,0.0,0.0,10-1,10.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721493179,RED_JUDGE_BODY_TECH,1716721493179.0,2.0,1716699655743.0,2,0.0,0.0,10-1,10.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721493491,TIMEOUT,1716721493491.0,2.0,1716699655442.0,,0.0,0.0,10-1,10.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721493572,RED_JUDGE_BODY_TECH,1716721493571.0,2.0,1716699655440.0,1,0.0,0.0,10-1,10.0,1.0,8.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716721500687,RED_ADD_GAME_JEON,1716721500686.0,2.0,1716699655440.0,MAIN_CONTROL,0.0,0.0,11-1,11.0,1.0,8.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721501682,RESUME,1716721501682.0,2.0,1716699655440.0,,0.0,0.0,11-1,11.0,1.0,8.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721506418,TIMEOUT,1716721506418.0,2.0,1716699650714.0,,0.0,0.0,11-1,11.0,1.0,8.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721510577,RED_ADD_GAME_JEON,1716721510576.0,2.0,1716699650714.0,MAIN_CONTROL,0.0,0.0,12-1,12.0,1.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721512478,RESUME,1716721512478.0,2.0,1716699650714.0,,0.0,0.0,12-1,12.0,1.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721520863,TIMEOUT,1716721520863.0,2.0,1716699642339.0,,0.0,0.0,12-1,12.0,1.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721522667,OT_BLUE_JUDGE_PUNCH,1716721522667.0,2.0,1716699642337.0,2,0.0,0.0,12-1,12.0,1.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721524917,BLUE_ADD_GAME_JEON,1716721524916.0,2.0,1716699642337.0,MAIN_CONTROL,0.0,0.0,12-2,12.0,2.0,8.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721526042,RESUME,1716721526042.0,2.0,1716699642337.0,,0.0,0.0,12-2,12.0,2.0,8.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721529046,TIMEOUT,1716721529046.0,2.0,1716699639344.0,,0.0,0.0,12-2,12.0,2.0,8.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721531877,RED_ADD_GAME_JEON,1716721531876.0,2.0,1716699639342.0,MAIN_CONTROL,0.0,0.0,13-2,13.0,2.0,8.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721531893,TIMEOUT,1716721531893.0,2.0,1716699600000.0,,0.0,0.0,13-2,13.0,2.0,8.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721533624,END_ROUND,1716721533624.0,2.0,1716699600000.0,,0.0,0.0,13-2,13.0,2.0,8.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721533663,MATCH_FINAL_NEEDS_CONFIRM_DECISION,1716721533663.0,2.0,1716699600000.0,,0.0,0.0,13-2,13.0,2.0,8.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721534944,MATCH_FINISHED,1716721534944.0,2.0,1716699600000.0,BLUE - PTF,0.0,0.0,13-2,13.0,2.0,8.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,False,BLUE - PTF,1.0,1.0
1716721757993,OT_RED_JUDGE_BODY_TECH,1716721757993.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721758582,OT_RED_JUDGE_PUNCH,1716721758582.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721759522,OT_BLUE_JUDGE_PUNCH,1716721759522.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721760108,OT_BLUE_JUDGE_BODY_TECH,1716721760108.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721760743,MEETING,1716721760743.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721760795,MEETING,1716721760795.0,1.0,1716699720000.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721782997,OT_BLUE_BODY_HIT,1716721782996.0,1.0,1716699720000.0,20,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,1.0,1.0
1716721784897,OT_BLUE_HEAD_HIT,1716721784897.0,1.0,1716699720000.0,13,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716721786271,OT_RED_BODY_HIT,1716721786271.0,1.0,1716699720000.0,4,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4,1.0,1.0
1716721787568,OT_RED_HEAD_HIT,1716721787568.0,1.0,1716699720000.0,9,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,1.0,1.0
1716721802073,START_ROUND,1716721802073.0,1.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721806322,RED_BODY_HIT,1716721806322.0,1.0,1716699715751.0,7,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,1.0,1.0
1716721812549,TIMEOUT,1716721812549.0,1.0,1716699709535.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721815061,BLUE_ADD_GAME_JEON,1716721815061.0,1.0,1716699709533.0,MAIN_CONTROL,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721816974,RESUME,1716721816974.0,1.0,1716699709533.0,,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721819150,BLUE_BODY_HIT,1716721819150.0,1.0,1716699707357.0,21,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,21,1.0,1.0
1716721819152,BLUE_BODY_POINT,1716721819150.0,1.0,1716699707356.0,SENSOR,2.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721822195,TIMEOUT,1716721822195.0,1.0,1716699704322.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721825097,RESUME,1716721825097.0,1.0,1716699704322.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721834660,BLUE_BODY_HIT,1716721834660.0,1.0,1716699694759.0,3,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,1.0,1.0
1716721837466,RED_JUDGE_PUNCH,1716721837466.0,1.0,1716699691954.0,1,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716721838897,BLUE_BODY_HIT,1716721838897.0,1.0,1716699690522.0,2,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721841229,TIMEOUT,1716721841229.0,1.0,1716699688201.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721844278,RESUME,1716721844278.0,1.0,1716699688199.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721848511,BLUE_JUDGE_PUNCH,1716721848511.0,1.0,1716699683966.0,1,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716721851592,TIMEOUT,1716721851592.0,1.0,1716699680894.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721860279,BLUE_VIDEO_REQUEST,1716721860279.0,1.0,1716699680894.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721860279,SCOREBOARD,1716721860279.0,1.0,1716699680894.0,,0.0,0.0,2-1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721933936,BLUE_HEAD_POINT,1716721933936.0,1.0,1716699680894.0,SCOREBOARD_EDITOR,3.0,0.0,5-1,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,1.0,1.0
1716721933937,BLUE_VIDEO_QUOTA_ACCEPTED,1716721933937.0,1.0,1716699680894.0,,0.0,0.0,5-1,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721940535,RESUME,1716721940535.0,1.0,1716699680894.0,,0.0,0.0,5-1,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721943593,BLUE_HEAD_HIT,1716721943593.0,1.0,1716699677836.0,15,0.0,0.0,5-1,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,1.0,1.0
1716721943594,BLUE_HEAD_POINT,1716721943593.0,1.0,1716699677836.0,SENSOR,3.0,0.0,8-1,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721944459,RED_BODY_HIT,1716721944459.0,1.0,1716699676971.0,4,0.0,0.0,8-1,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4,1.0,1.0
1716721945020,TIMEOUT,1716721945020.0,1.0,1716699676418.0,,0.0,0.0,8-1,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721946716,RESUME,1716721946716.0,1.0,1716699676418.0,,0.0,0.0,8-1,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
