systemTime,matchLogItemType,eventTime,roundNumber,roundTime,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue.1,blueVideoQuota,redVideoQuota
1716703019059,RED_HEAD_HIT,1716703019059.0,1.0,1716699702758.0,13,0.0,0.0,0-6,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716703019063,RED_HEAD_POINT,1716703019059.0,1.0,1716699702754.0,SENSOR,0.0,3.0,0-9,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703020002,RED_BODY_HIT,1716703020002.0,1.0,1716699701814.0,29,0.0,0.0,0-9,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29,1.0,1.0
1716703020006,RED_BODY_POINT,1716703020002.0,1.0,1716699701812.0,SENSOR,0.0,2.0,0-11,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703020906,TIMEOUT,1716703020906.0,1.0,1716699700921.0,,0.0,0.0,0-11,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703024697,BLUE_ADD_GAME_JEON,1716703024692.0,1.0,1716699700920.0,MAIN_CONTROL,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716703024718,TIMEOUT,1716703024718.0,1.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703027952,END_ROUND,1716703027952.0,1.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703085575,NEXT_ROUND,1716703085575.0,1.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703086918,START_ROUND,1716703086918.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703092553,TIMEOUT,1716703092553.0,2.0,1716699714375.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703095263,BLUE_ADD_GAME_JEON,1716703095263.0,2.0,1716699714373.0,MAIN_CONTROL,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716703096537,RESUME,1716703096537.0,2.0,1716699714373.0,,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703100271,TIMEOUT,1716703100271.0,2.0,1716699710651.0,,0.0,0.0,0-1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703103881,BLUE_ADD_GAME_JEON,1716703103880.0,2.0,1716699710649.0,MAIN_CONTROL,0.0,0.0,0-2,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716703105511,RESUME,1716703105511.0,2.0,1716699710649.0,,0.0,0.0,0-2,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703111025,RED_BODY_HIT,1716703111025.0,2.0,1716699705135.0,45,0.0,0.0,0-4,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,45,1.0,1.0
1716703111029,RED_BODY_POINT,1716703111025.0,2.0,1716699705133.0,SENSOR,0.0,2.0,0-4,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703111620,BLUE_BODY_HIT,1716703111620.0,2.0,1716699704540.0,14,0.0,0.0,0-4,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,14,1.0,1.0
1716703117493,RED_BODY_HIT,1716703117493.0,2.0,1716699698668.0,17,0.0,0.0,0-4,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,17,1.0,1.0
1716703117497,RED_BODY_POINT,1716703117493.0,2.0,1716699698664.0,SENSOR,0.0,2.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703118826,TIMEOUT,1716703118826.0,2.0,1716699697344.0,,0.0,0.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703122412,RESUME,1716703122412.0,2.0,1716699697344.0,,0.0,0.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703124653,RED_BODY_HIT,1716703124652.0,2.0,1716699695105.0,12,0.0,0.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,12,1.0,1.0
1716703126001,RED_BODY_HIT,1716703126001.0,2.0,1716699693755.0,5,0.0,0.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,5,1.0,1.0
1716703127057,RED_BODY_HIT,1716703127057.0,2.0,1716699692699.0,42,0.0,0.0,0-6,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,42,1.0,1.0
1716703127061,RED_BODY_POINT,1716703127057.0,2.0,1716699692697.0,SENSOR,0.0,2.0,0-8,0.0,8.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703129951,RED_BODY_HIT,1716703129951.0,2.0,1716699689806.0,25,0.0,0.0,0-10,0.0,10.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,25,1.0,1.0
1716703129956,RED_BODY_POINT,1716703129951.0,2.0,1716699689803.0,SENSOR,0.0,2.0,0-10,0.0,10.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703132483,RED_BODY_HIT,1716703132483.0,2.0,1716699687273.0,38,0.0,0.0,0-12,0.0,12.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,38,1.0,1.0
1716703132488,RED_BODY_POINT,1716703132483.0,2.0,1716699687271.0,SENSOR,0.0,2.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716703132503,TIMEOUT,1716703132503.0,2.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703132577,OT_BLUE_BODY_HIT,1716703132577.0,2.0,1716699600000.0,10,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716703134902,OT_RED_HEAD_HIT,1716703134902.0,2.0,1716699600000.0,18,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
1716703137048,END_ROUND,1716703137048.0,2.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703137108,MATCH_FINAL_NEEDS_CONFIRM_DECISION,1716703137108.0,2.0,1716699600000.0,,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716703137967,MATCH_FINISHED,1716703137967.0,2.0,1716699600000.0,RED - PTF,0.0,0.0,0-12,0.0,12.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,RED - PTF,1.0,1.0
1716706275848,START_MATCH,1716706275848.0,1.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706275849,START_ROUND,1716706275849.0,1.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706277773,RED_BODY_HIT,1716706277773.0,1.0,1716699718076.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706279686,RED_JUDGE_PUNCH,1716706279685.0,1.0,1716699716164.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706279743,RED_JUDGE_PUNCH,1716706279743.0,1.0,1716699716107.0,1,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716706279744,RED_PUNCH_POINT,1716706279743.0,1.0,1716699716105.0,JUDGE,0.0,1.0,0-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,JUDGE,1.0,1.0
1716706279856,TIMEOUT,1716706279856.0,1.0,1716699716004.0,,0.0,0.0,0-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706283221,RESUME,1716706283221.0,1.0,1716699716002.0,,0.0,0.0,0-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706284535,BLUE_JUDGE_PUNCH,1716706284534.0,1.0,1716699714689.0,2,0.0,0.0,0-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706284663,BLUE_JUDGE_PUNCH,1716706284663.0,1.0,1716699714560.0,1,0.0,0.0,0-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716706284666,BLUE_PUNCH_POINT,1716706284663.0,1.0,1716699714558.0,JUDGE,1.0,0.0,1-1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,JUDGE,1.0,1.0
1716706286682,RED_BODY_HIT,1716706286682.0,1.0,1716699712541.0,31,0.0,0.0,1-1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31,1.0,1.0
1716706286682,RED_BODY_POINT,1716706286682.0,1.0,1716699712541.0,SENSOR,0.0,2.0,1-3,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706295923,TIMEOUT,1716706295923.0,1.0,1716699703310.0,,0.0,0.0,1-3,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706300519,RESUME,1716706300519.0,1.0,1716699703310.0,,0.0,0.0,1-3,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706301537,RED_BODY_HIT,1716706301536.0,1.0,1716699702292.0,16,0.0,0.0,1-3,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,1.0,1.0
1716706304624,RED_BODY_HIT,1716706304624.0,1.0,1716699699205.0,45,0.0,0.0,1-3,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,45,1.0,1.0
1716706304626,RED_BODY_POINT,1716706304624.0,1.0,1716699699205.0,SENSOR,0.0,2.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706307230,RED_JUDGE_PUNCH,1716706307230.0,1.0,1716699696599.0,1,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716706307681,TIMEOUT,1716706307681.0,1.0,1716699696159.0,,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706311731,RESUME,1716706311731.0,1.0,1716699696157.0,,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706312372,BLUE_BODY_HIT,1716706312372.0,1.0,1716699695515.0,2,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706314003,TIMEOUT,1716706314003.0,1.0,1716699693896.0,,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706318225,RESUME,1716706318225.0,1.0,1716699693894.0,,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706321536,TIMEOUT,1716706321536.0,1.0,1716699690592.0,,0.0,0.0,1-5,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706325685,BLUE_ADD_GAME_JEON,1716706325684.0,1.0,1716699690591.0,MAIN_CONTROL,0.0,0.0,1-6,1.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716706328323,RESUME,1716706328323.0,1.0,1716699690591.0,,0.0,0.0,1-6,1.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706330469,BLUE_JUDGE_PUNCH,1716706330469.0,1.0,1716699688445.0,1,0.0,0.0,1-6,1.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716706335178,RED_BODY_HIT,1716706335178.0,1.0,1716699683736.0,22,0.0,0.0,1-6,1.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22,1.0,1.0
1716706335180,RED_BODY_POINT,1716706335178.0,1.0,1716699683734.0,SENSOR,0.0,2.0,1-8,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706335970,TIMEOUT,1716706335970.0,1.0,1716699682954.0,,0.0,0.0,1-8,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706339573,RED_ADD_GAME_JEON,1716706339572.0,1.0,1716699682954.0,MAIN_CONTROL,0.0,0.0,2-8,2.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716706342912,RED_BODY_POINT,1716706342911.0,1.0,1716699682954.0,SCOREBOARD_EDITOR,0.0,-2.0,2-6,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,1.0,1.0
1716706346311,RESUME,1716706346311.0,1.0,1716699682954.0,,0.0,0.0,2-6,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706346963,RED_BODY_HIT,1716706346963.0,1.0,1716699682302.0,7,0.0,0.0,2-6,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,1.0,1.0
1716706351416,BLUE_BODY_HIT,1716706351416.0,1.0,1716699677849.0,22,0.0,0.0,2-6,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22,1.0,1.0
1716706351419,BLUE_BODY_POINT,1716706351416.0,1.0,1716699677848.0,SENSOR,2.0,0.0,4-6,4.0,6.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706351674,RED_BODY_HIT,1716706351674.0,1.0,1716699677590.0,46,0.0,0.0,4-6,4.0,6.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,46,1.0,1.0
1716706351675,RED_BODY_POINT,1716706351674.0,1.0,1716699677590.0,SENSOR,0.0,2.0,4-8,4.0,8.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706354871,RED_BODY_HIT,1716706354871.0,1.0,1716699674395.0,30,0.0,0.0,4-8,4.0,8.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30,1.0,1.0
1716706354874,RED_BODY_POINT,1716706354871.0,1.0,1716699674393.0,SENSOR,0.0,2.0,4-10,4.0,10.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706355002,TIMEOUT,1716706355002.0,1.0,1716699674273.0,,0.0,0.0,4-10,4.0,10.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706362524,RED_BODY_TECH_POINT,1716706362523.0,1.0,1716699674273.0,SCOREBOARD_EDITOR,0.0,2.0,4-12,4.0,12.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,1.0,1.0
1716706366189,RESUME,1716706366189.0,1.0,1716699674273.0,,0.0,0.0,4-12,4.0,12.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706366551,BLUE_BODY_HIT,1716706366550.0,1.0,1716699673913.0,13,0.0,0.0,4-12,4.0,12.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716706369307,BLUE_BODY_HIT,1716706369307.0,1.0,1716699671157.0,3,0.0,0.0,4-12,4.0,12.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,1.0,1.0
1716706374850,RED_BODY_HIT,1716706374850.0,1.0,1716699665613.0,33,0.0,0.0,4-12,4.0,12.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,33,1.0,1.0
1716706374853,RED_BODY_POINT,1716706374850.0,1.0,1716699665613.0,SENSOR,0.0,2.0,4-14,4.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706375521,TIMEOUT,1716706375521.0,1.0,1716699664951.0,,0.0,0.0,4-14,4.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706379983,RESUME,1716706379983.0,1.0,1716699664951.0,,0.0,0.0,4-14,4.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706381147,RED_JUDGE_PUNCH,1716706381147.0,1.0,1716699663787.0,1,0.0,0.0,4-14,4.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716706381163,RED_BODY_HIT,1716706381163.0,1.0,1716699663771.0,26,0.0,0.0,4-14,4.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,26,1.0,1.0
1716706381168,RED_BODY_POINT,1716706381163.0,1.0,1716699663771.0,SENSOR,0.0,2.0,4-16,4.0,16.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706381184,TIMEOUT,1716706381184.0,1.0,1716699600000.0,,0.0,0.0,4-16,4.0,16.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706381497,OT_RED_JUDGE_PUNCH,1716706381496.0,1.0,1716699600000.0,2,0.0,0.0,4-16,4.0,16.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706385112,END_ROUND,1716706385112.0,1.0,1716699600000.0,,0.0,0.0,4-16,4.0,16.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706455796,START_ROUND,1716706455796.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706456676,BLUE_BODY_HIT,1716706456676.0,2.0,1716699719121.0,2,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716706458882,RED_BODY_HIT,1716706458882.0,2.0,1716699716914.0,28,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,28,1.0,1.0
1716706458884,RED_BODY_POINT,1716706458882.0,2.0,1716699716914.0,SENSOR,0.0,2.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706460324,RED_BODY_HIT,1716706460324.0,2.0,1716699715472.0,21,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,21,1.0,1.0
1716706460325,RED_BODY_POINT,1716706460324.0,2.0,1716699715472.0,SENSOR,0.0,2.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716706461908,TIMEOUT,1716706461908.0,2.0,1716699713898.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706465145,RESUME,1716706465145.0,2.0,1716699713898.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706466859,TIMEOUT,1716706466859.0,2.0,1716699712195.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706470506,RESUME,1716706470506.0,2.0,1716699712193.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706471148,BLUE_BODY_HIT,1716706471147.0,2.0,1716699711552.0,10,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716706475796,TIMEOUT,1716706475796.0,2.0,1716699706913.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706482063,RESUME,1716706482063.0,2.0,1716699706913.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716706486559,BLUE_BODY_HIT,1716706486558.0,2.0,1716699702419.0,18,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
