eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716573817432,1,1716566490000,1716573817432,START_MATCH,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716573817433,1,1716566490000,1716573817433,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716573825019,1,1716566482425,1716573825019,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716573840169,1,1716566482423,1716573840169,SCOREBOARD,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716573840170,1,1716566482423,1716573840170,BLUE_VIDEO_REQUEST,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716573888024,1,1716566482423,1716573888024,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573888025,1,1716566482423,1716573888025,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,6-0,6,0,6,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573888026,1,1716566482423,1716573888026,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,9-0,9,0,9,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573888027,1,1716566482423,1716573888028,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,-3,0,6-0,6,0,6,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573888029,1,1716566482423,1716573888029,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,-3,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573888041,1,1716566482423,1716573888041,BLUE_VIDEO_QUOTA_ACCEPTED,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1716573891077,1,1716566482423,1716573891077,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1716573903950,1,1716566469551,1716573903950,BLUE_BODY_HIT,13,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,13,1,1
1716573903950,1,1716566469548,1716573903954,BLUE_BODY_POINT,SENSOR,2,0,5-0,5,0,5,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716573905109,1,1716566468392,1716573905110,BLUE_BODY_HIT,15,0,0,5-0,5,0,5,0,0,0,0,0,0,0,0,0,false,15,1,1
1716573905109,1,1716566468388,1716573905113,BLUE_BODY_POINT,SENSOR,2,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716573909082,1,1716566464428,1716573909082,TIMEOUT,,0,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,,1,1
1716573922219,1,1716566464428,1716573922219,BLUE_VIDEO_REQUEST,,0,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,,1,1
1716573922219,1,1716566464428,1716573922219,SCOREBOARD,,0,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,,1,1
1716573978896,1,1716566464428,1716573978896,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,10-0,10,0,10,0,0,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716573978899,1,1716566464428,1716573978899,BLUE_VIDEO_QUOTA_ACCEPTED,,0,0,10-0,10,0,10,0,0,0,0,0,0,0,0,0,false,,1,1
1716573985851,1,1716566464428,1716573985851,RESUME,,0,0,10-0,10,0,10,0,0,0,0,0,0,0,0,0,false,,1,1
1716573992652,1,1716566457627,1716573992652,BLUE_BODY_HIT,39,0,0,10-0,10,0,10,0,0,0,0,0,0,0,0,0,false,39,1,1
1716573992652,1,1716566457624,1716573992664,BLUE_BODY_POINT,SENSOR,2,0,12-0,12,0,12,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716573992685,1,1716566400000,1716573992685,TIMEOUT,,0,0,12-0,12,0,12,0,0,0,0,0,0,0,0,0,false,,1,1
1716573996327,1,1716566400000,1716573996327,END_ROUND,,0,0,12-0,12,0,12,0,0,0,0,0,0,0,0,0,false,,1,1
1716574068947,2,1716566490000,1716574068947,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716574085833,2,1716566473115,1716574085833,RED_BODY_HIT,9,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,1,1
1716574092733,2,1716566466214,1716574092733,BLUE_HEAD_HIT,18,0,0,3-0,3,0,0,0,0,0,0,0,0,0,0,0,false,18,1,1
1716574092733,2,1716566466211,1716574092739,BLUE_HEAD_POINT,SENSOR,3,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716574092943,2,1716566466004,1716574092944,RED_BODY_HIT,7,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,7,1,1
1716574094288,2,1716566464669,1716574094288,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1716574104793,2,1716566464668,1716574104795,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,3-1,3,1,3,0,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
