eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716560774629,1,1716523290000,1716560774630,OT_BLUE_BODY_HIT,14,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,1,1
1716560779262,1,1716523290000,1716560779262,OT_BLUE_HEAD_HIT,64,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,64,1,1
1716560781843,1,1716523290000,1716560781843,OT_RED_BODY_HIT,17,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,1,1
1716560783910,1,1716523290000,1716560783910,OT_RED_HEAD_HIT,20,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,20,1,1
1716560805639,1,1716523290000,1716560805639,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716560809835,1,1716523285804,1716560809835,RED_BODY_HIT,18,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,18,1,1
1716560809835,1,1716523285804,1716560809838,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716560820912,1,1716523274738,1716560820912,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1716560822779,1,1716523274738,1716560822779,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1716560824942,1,1716523272585,1716560824942,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1716560829014,1,1716523272583,1716560829014,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716560831434,1,1716523272583,1716560831434,RESUME,,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,,1,1
1716560833485,1,1716523270533,1716560833485,RED_BODY_HIT,7,0,0,0-3,0,3,0,2,1,0,0,0,0,0,0,0,false,7,1,1
1716560841641,1,1716523262376,1716560841641,RED_BODY_HIT,32,0,0,0-5,0,5,0,2,1,0,0,0,0,0,0,0,false,32,1,1
1716560841641,1,1716523262374,1716560841644,RED_BODY_POINT,SENSOR,0,2,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,SENSOR,1,1
1716560849581,1,1716523254447,1716560849581,TIMEOUT,,0,0,0-5,0,5,0,4,1,0,0,0,0,0,0,0,false,,1,1
1716560853020,1,1716523254445,1716560853020,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716560857889,1,1716523254445,1716560857889,RESUME,,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,,1,1
1716560861731,1,1716523250604,1716560861732,RED_BODY_HIT,16,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,16,1,1
1716560865954,1,1716523246380,1716560865954,RED_JUDGE_PUNCH,2,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,2,1,1
1716560867048,1,1716523245287,1716560867048,RED_JUDGE_BODY_TECH,1,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,1,1,1
1716560867107,1,1716523245237,1716560867107,TIMEOUT,,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,,1,1
1716560869462,1,1716523245237,1716560869462,RESUME,,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,,1,1
1716560870683,1,1716523244026,1716560870683,TIMEOUT,,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,,1,1
1716560873522,1,1716523244025,1716560873522,SCOREBOARD,,0,0,0-6,0,6,0,4,2,0,0,0,0,0,0,0,false,,1,1
1716560879213,1,1716523244025,1716560879213,RED_PUNCH_POINT,SCOREBOARD_EDITOR,0,1,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716560882279,1,1716523244025,1716560882279,RESUME,,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,,1,1
1716560891135,1,1716523235168,1716560891136,RED_JUDGE_PUNCH,2,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,2,1,1
1716560892525,1,1716523233789,1716560892525,TIMEOUT,,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,,1,1
1716560894264,1,1716523233788,1716560894264,RESUME,,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,,1,1
1716560895354,1,1716523232699,1716560895354,RED_HEAD_HIT,13,0,0,0-7,0,7,0,5,2,0,0,0,0,0,0,0,false,13,1,1
1716560895354,1,1716523232697,1716560895357,RED_HEAD_POINT,SENSOR,0,3,0-10,0,10,0,8,2,0,0,0,0,0,0,0,false,SENSOR,1,1
1716560899885,1,1716523228168,1716560899885,RED_BODY_HIT,46,0,0,0-12,0,12,0,8,2,0,0,0,0,0,0,0,false,46,1,1
1716560899885,1,1716523228165,1716560899891,RED_BODY_POINT,SENSOR,0,2,0-12,0,12,0,10,2,0,2,0,0,0,0,0,false,SENSOR,1,1
1716560899905,1,1716523200000,1716560899905,TIMEOUT,,0,0,0-12,0,12,0,10,2,0,2,0,0,0,0,0,false,,1,1
1716560903254,1,1716523200000,1716560903254,END_ROUND,,0,0,0-12,0,12,0,10,2,0,2,0,0,0,0,0,false,,1,1
1716560965694,2,1716523290000,1716560965694,START_ROUND,,0,0,0-0,0,0,0,0,0,0,2,0,0,0,0,0,false,,1,1
1716560974470,2,1716523281224,1716560974470,RED_BODY_HIT,27,0,0,0-0,0,0,0,0,0,0,2,0,0,0,0,0,false,27,1,1
1716560974470,2,1716523281224,1716560974472,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716560980739,2,1716523274955,1716560980739,RED_BODY_HIT,18,0,0,0-2,0,2,0,2,0,0,2,0,0,0,0,0,false,18,1,1
1716560980739,2,1716523274955,1716560980739,RED_BODY_POINT,SENSOR,0,2,0-4,0,4,0,4,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716560991333,2,1716523264360,1716560991333,BLUE_BODY_HIT,11,0,0,0-4,0,4,0,4,0,0,2,0,0,0,0,0,false,11,1,1
1716560992849,2,1716523262845,1716560992849,RED_BODY_HIT,12,0,0,0-4,0,4,0,4,0,0,2,0,0,0,0,0,false,12,1,1
1716560993418,2,1716523262276,1716560993418,BLUE_BODY_HIT,22,0,0,0-4,0,4,0,4,0,0,2,0,0,0,0,0,false,22,1,1
1716560993418,2,1716523262276,1716560993421,BLUE_BODY_POINT,SENSOR,2,0,2-4,2,4,2,4,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716561000153,2,1716523255542,1716561000153,BLUE_BODY_HIT,26,0,0,2-4,2,4,2,4,0,0,2,0,0,0,0,0,false,26,1,1
1716561000153,2,1716523255540,1716561000157,BLUE_BODY_POINT,SENSOR,2,0,4-4,4,4,4,4,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716561003752,2,1716523251942,1716561003752,RED_BODY_HIT,32,0,0,4-4,4,4,4,4,0,0,2,0,0,0,0,0,false,32,1,1
1716561003752,2,1716523251942,1716561003752,RED_BODY_POINT,SENSOR,0,2,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716561007167,2,1716523248526,1716561007167,RED_JUDGE_BODY_TECH,1,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,1,1,1
1716561010763,2,1716523244942,1716561010763,TIMEOUT,,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,,1,1
1716561012872,2,1716523244942,1716561012872,RESUME,,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,,1,1
1716561015349,2,1716523242464,1716561015349,RED_JUDGE_PUNCH,1,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,1,1,1
1716561024605,2,1716523233210,1716561024605,RED_JUDGE_PUNCH,1,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,1,1,1
1716561043368,2,1716523214445,1716561043368,RED_BODY_HIT,31,0,0,4-6,4,6,4,6,0,0,2,0,0,0,0,0,false,31,1,1
1716561043368,2,1716523214443,1716561043371,RED_BODY_POINT,SENSOR,0,2,4-8,4,8,4,8,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716561049586,2,1716523208228,1716561049586,RED_HEAD_HIT,22,0,0,4-8,4,8,4,8,0,0,2,0,0,0,0,0,false,22,1,1
1716561049586,2,1716523208228,1716561049587,RED_HEAD_POINT,SENSOR,0,3,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,SENSOR,1,1
1716561053469,2,1716523204345,1716561053470,RED_JUDGE_PUNCH,2,0,0,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,2,1,1
1716561056356,2,1716523201457,1716561056356,RED_BODY_HIT,11,0,0,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,11,1,1
1716561059754,2,1716523200000,1716561059754,END_ROUND,,0,0,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,,1,1
1716561059797,2,1716523200000,1716561059797,MATCH_FINAL_NEEDS_CONFIRM_DECISION,,0,0,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,,1,1
1716561060736,2,1716523200000,1716561060736,MATCH_FINISHED,RED - PTF,0,0,4-11,4,11,4,11,0,0,2,0,0,0,0,0,false,RED - PTF,1,1
