eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716709336296,1,1716699720000,1716709336297,OT_RED_HEAD_HIT,8,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,1,1
1716709343753,1,1716699720000,1716709343753,OT_RED_HEAD_HIT,11,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,1,1
1716709343774,1,1716699720000,1716709343774,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716709462063,1,1716699720000,1716709462063,OT_BLUE_BODY_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1716709464764,1,1716699720000,1716709464764,OT_BLUE_HEAD_HIT,26,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,26,1,1
1716709466158,1,1716699720000,1716709466158,OT_RED_BODY_HIT,17,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,1,1
1716709467329,1,1716699720000,1716709467329,OT_RED_HEAD_HIT,9,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,1,1
1716709482609,1,1716699720000,1716709482609,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716709499211,1,1716699703398,1716709499211,RED_BODY_HIT,3,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,3,1,1
1716709499742,1,1716699702867,1716709499742,BLUE_BODY_HIT,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716709505806,1,1716699696803,1716709505806,RED_BODY_HIT,30,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,30,1,1
1716709505806,1,1716699696803,1716709505807,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716709509406,1,1716699693203,1716709509406,RED_BODY_HIT,9,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,9,1,1
1716709509819,1,1716699692791,1716709509819,BLUE_BODY_HIT,11,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,11,1,1
1716709511236,1,1716699691383,1716709511236,TIMEOUT,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1716709520482,1,1716699691383,1716709520482,RESUME,,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,,1,1
1716709527643,1,1716699684221,1716709527643,BLUE_BODY_HIT,21,0,0,2-2,2,2,0,2,0,0,0,0,0,0,0,0,false,21,1,1
1716709527643,1,1716699684221,1716709527644,BLUE_BODY_POINT,SENSOR,2,0,2-2,2,2,2,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716709531104,1,1716699680760,1716709531105,RED_BODY_HIT,28,0,0,2-2,2,2,2,2,0,0,0,0,0,0,0,0,false,28,1,1
1716709531104,1,1716699680760,1716709531106,RED_BODY_POINT,SENSOR,0,2,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716709532919,1,1716699678955,1716709532919,TIMEOUT,,0,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,,1,1
1716709539500,1,1716699678955,1716709539500,RESUME,,0,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,,1,1
1716709546330,1,1716699672126,1716709546330,RED_BODY_HIT,15,0,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,15,1,1
1716709547386,1,1716699671079,1716709547386,TIMEOUT,,0,0,2-4,2,4,2,4,0,0,0,0,0,0,0,0,false,,1,1
1716709551986,1,1716699671077,1716709551987,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716709558731,1,1716699671077,1716709558731,RESUME,,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,,1,1
1716709563263,1,1716699666545,1716709563263,BLUE_BODY_HIT,5,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,5,1,1
1716709565545,1,1716699664263,1716709565545,RED_BODY_HIT,3,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,3,1,1
1716709568882,1,1716699660926,1716709568882,BLUE_BODY_HIT,4,0,0,2-5,2,5,2,4,1,0,0,0,0,0,0,0,false,4,1,1
