eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1707808519818,1,1707807690000,1707808519818,OT_BLUE_BODY_HIT,17,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,1,1
1707808521723,1,1707807690000,1707808521723,OT_BLUE_HEAD_HIT,26,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,26,1,1
1707808523968,1,1707807690000,1707808523968,OT_RED_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1707808527789,1,1707807690000,1707808527789,OT_RED_HEAD_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1707808565330,1,1707807690000,1707808565330,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1707808566758,1,1707807688573,1707808566759,BLUE_BODY_HIT,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1707808567065,1,1707807688266,1707808567065,BLUE_HEAD_HIT,15,0,0,3-0,3,0,0,0,0,0,0,0,0,0,0,0,false,15,1,1
1707808567065,1,1707807688264,1707808567069,BLUE_HEAD_POINT,SENSOR,3,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1707808571080,1,1707807684250,1707808571080,RED_BODY_HIT,9,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,9,1,1
1707808571202,1,1707807684129,1707808571202,BLUE_BODY_HIT,6,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,6,1,1
1707808573201,1,1707807682139,1707808573201,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808576161,1,1707807682139,1707808576161,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808582507,1,1707807675804,1707808582507,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808585154,1,1707807675804,1707808585154,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808590132,1,1707807670827,1707808590132,BLUE_BODY_HIT,8,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,8,1,1
1707808603744,1,1707807657225,1707808603744,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808612759,1,1707807657224,1707808612759,SCOREBOARD,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808612760,1,1707807657224,1707808612760,BLUE_VIDEO_REQUEST,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,1,1
1707808687507,1,1707807657224,1707808687507,BLUE_VIDEO_QUOTA_CHANGED,0,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,0,0,1
1707808691137,1,1707807657224,1707808691137,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,0,1
1707808691817,1,1707807656545,1707808691817,RED_BODY_HIT,13,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,13,0,1
1707808703719,1,1707807644643,1707808703719,RED_BODY_HIT,4,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,4,0,1
1707808707813,1,1707807640560,1707808707813,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,0,1
1707808711110,1,1707807640558,1707808711110,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,0,1
1707808716593,1,1707807635085,1707808716593,TIMEOUT,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,0,1
1707808718889,1,1707807635085,1707808718889,RESUME,,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,,0,1
1707808721666,1,1707807632310,1707808721667,BLUE_BODY_HIT,11,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,11,0,1
1707808723163,1,1707807630812,1707808723163,RED_BODY_HIT,11,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,11,0,1
1707808724557,1,1707807629418,1707808724557,BLUE_BODY_HIT,34,0,0,3-0,3,0,3,0,0,0,0,0,0,0,0,0,false,34,0,1
1707808724557,1,1707807629415,1707808724561,BLUE_BODY_POINT,SENSOR,2,0,5-0,5,0,5,0,0,0,0,0,0,0,0,0,false,SENSOR,0,1
1707808725859,1,1707807628115,1707808725859,BLUE_BODY_HIT,21,0,0,5-0,5,0,5,0,0,0,0,0,0,0,0,0,false,21,0,1
1707808725859,1,1707807628113,1707808725864,BLUE_BODY_POINT,SENSOR,2,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,SENSOR,0,1
1707808726705,1,1707807627281,1707808726705,TIMEOUT,,0,0,7-0,7,0,7,0,0,0,0,0,0,0,0,0,false,,0,1
1707808729334,1,1707807627281,1707808729334,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,0,1
1707808731544,1,1707807627281,1707808731544,RESUME,,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,,0,1
1707808735703,1,1707807623122,1707808735703,BLUE_BODY_HIT,11,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,11,0,1
1707808736513,1,1707807622312,1707808736513,BLUE_BODY_HIT,9,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,9,0,1
1707808738689,1,1707807620148,1707808738689,TIMEOUT,,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,,0,1
1707808741450,1,1707807620146,1707808741450,RESUME,,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,,0,1
1707808743387,1,1707807618209,1707808743388,BLUE_JUDGE_PUNCH,2,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,2,0,1
1707808744158,1,1707807617439,1707808744158,BLUE_JUDGE_PUNCH,1,0,0,8-0,8,0,7,0,0,1,0,0,0,0,0,0,false,1,0,1
1707808744158,1,1707807617436,1707808744162,BLUE_PUNCH_POINT,JUDGE,1,0,9-0,9,0,8,0,0,1,0,0,0,0,0,0,false,JUDGE,0,1
1707808745911,1,1707807615687,1707808745911,BLUE_BODY_HIT,5,0,0,9-0,9,0,8,0,0,1,0,0,0,0,0,0,false,5,0,1
1707808747589,1,1707807614019,1707808747589,TIMEOUT,,0,0,9-0,9,0,8,0,0,1,0,0,0,0,0,0,false,,0,1
1707808758448,1,1707807614017,1707808758448,KYE_SHI,,0,0,9-0,9,0,8,0,0,1,0,0,0,0,0,0,false,,0,1
1707808770273,1,1707807614017,1707808770273,TIMEOUT,,0,0,9-0,9,0,8,0,0,1,0,0,0,0,0,0,false,,0,1
1707808772120,1,1707807614017,1707808772122,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,9-1,9,1,8,0,1,1,0,0,0,0,0,0,false,MAIN_CONTROL,0,1
1707808775507,1,1707807614017,1707808775507,RESUME,,0,0,9-1,9,1,8,0,1,1,0,0,0,0,0,0,false,,0,1
1707808778926,1,1707807610598,1707808778926,RED_BODY_HIT,18,0,0,9-1,9,1,8,0,1,1,0,0,0,0,0,0,false,18,0,1
1707808779609,1,1707807609915,1707808779609,BLUE_BODY_HIT,8,0,0,9-1,9,1,8,0,1,1,0,0,0,0,0,0,false,8,0,1
1707808786324,1,1707807603200,1707808786324,RED_BODY_HIT,5,0,0,9-1,9,1,8,0,1,1,0,0,0,0,0,0,false,5,0,1
1707808791479,1,1707807600000,1707808791479,END_ROUND,,0,0,9-1,9,1,8,0,1,1,1,1,0,0,0,0,false,,0,1
1707808851151,1,1707807600000,1707808851151,NEXT_ROUND,,0,0,9-1,9,1,8,0,1,1,1,1,0,0,0,0,false,,0,1
1707808856428,2,1707807690000,1707808856428,START_ROUND,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,0,1
1707808859751,2,1707807686678,1707808859751,RED_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,13,0,1
1707808861285,2,1707807685154,1707808861285,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,0,1
1707808864554,2,1707807685152,1707808864554,RESUME,,0,0,0-0,0,0,0,0,0,0,1,1,0,0,0,0,false,,0,1
1707808869553,2,1707807680153,1707808869553,BLUE_BODY_HIT,45,0,0,2-0,2,0,0,0,0,0,1,1,0,0,0,0,false,45,0,1
1707808869553,2,1707807680151,1707808869557,BLUE_BODY_POINT,SENSOR,2,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,SENSOR,0,1
1707808872026,2,1707807677681,1707808872026,BLUE_BODY_HIT,6,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,6,0,1
1707808877189,2,1707807672527,1707808877189,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808886584,2,1707807672527,1707808886584,KYE_SHI,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808894354,2,1707807672527,1707808894354,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808894441,2,1707807672527,1707808894441,RESUME,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808895519,2,1707807671459,1707808895519,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808898177,2,1707807671457,1707808898177,RESUME,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808904318,2,1707807665327,1707808904318,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
1707808906404,2,1707807665325,1707808906404,RESUME,,0,0,2-0,2,0,2,0,0,0,1,1,0,0,0,0,false,,0,1
