eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716644643843,1,1716613290000,1716644643843,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716644985247,1,1716613290000,1716644985247,OT_BLUE_BODY_HIT,20,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,20,1,1
1716644986789,1,1716613290000,1716644986789,OT_BLUE_HEAD_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1716644990637,1,1716613290000,1716644990637,OT_RED_BODY_HIT,37,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,37,1,1
1716644992289,1,1716613290000,1716644992289,OT_RED_HEAD_HIT,100,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,100,1,1
1716645011251,1,1716613290000,1716645011251,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716645015009,1,1716613286242,1716645015009,BLUE_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716645016033,1,1716613285229,1716645016033,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716645020681,1,1716613285229,1716645020681,RESUME,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716645021523,1,1716613284387,1716645021523,RED_BODY_HIT,13,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,1,1
1716645024707,1,1716613281202,1716645024708,BLUE_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716645029153,1,1716613276755,1716645029154,RED_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,1,1
1716645029237,1,1716613276673,1716645029237,RED_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716645029237,1,1716613276672,1716645029239,RED_PUNCH_POINT,JUDGE,0,1,0-1,0,1,0,1,0,0,0,0,0,0,0,0,false,JUDGE,1,1
1716645029355,1,1716613276565,1716645029355,TIMEOUT,,0,0,0-1,0,1,0,1,0,0,0,0,0,0,0,0,false,,1,1
1716645031583,1,1716613276565,1716645031583,RESUME,,0,0,0-1,0,1,0,1,0,0,0,0,0,0,0,0,false,,1,1
1716645033039,1,1716613275110,1716645033039,BLUE_JUDGE_PUNCH,1,0,0,0-1,0,1,0,1,0,0,0,0,0,0,0,0,false,1,1,1
1716645033118,1,1716613275029,1716645033118,BLUE_JUDGE_PUNCH,2,0,0,0-1,0,1,0,1,0,0,0,0,0,0,0,0,false,2,1,1
1716645033118,1,1716613275029,1716645033119,BLUE_PUNCH_POINT,JUDGE,1,0,1-1,1,1,1,1,0,0,0,0,0,0,0,0,false,JUDGE,1,1
