systemTime,matchLogItemType,eventTime,roundNumber,roundTime,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue.1,blueVideoQuota,redVideoQuota
1716721329526,RED_HEAD_POINT,1716721329523.0,1.0,1716699668446.0,SENSOR,0.0,3.0,0-5,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716721330117,TIMEOUT,1716721330117.0,1.0,1716699667864.0,,0.0,0.0,0-5,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721334077,RED_ADD_GAME_JEON,1716721334076.0,1.0,1716699667864.0,MAIN_CONTROL,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716721335624,RESUME,1716721335624.0,1.0,1716699667864.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721344666,RED_BODY_HIT,1716721344666.0,1.0,1716699658823.0,9,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,1.0,1.0
1716721350318,BLUE_BODY_HIT,1716721350318.0,1.0,1716699653169.0,15,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,1.0,1.0
1716721351740,TIMEOUT,1716721351740.0,1.0,1716699651758.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721354106,RESUME,1716721354106.0,1.0,1716699651758.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721355674,TIMEOUT,1716721355674.0,1.0,1716699650202.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721358064,RESUME,1716721358064.0,1.0,1716699650200.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721362635,RED_BODY_HIT,1716721362635.0,1.0,1716699645631.0,14,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,1.0,1.0
1716721363983,TIMEOUT,1716721363983.0,1.0,1716699644292.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721366103,RESUME,1716721366103.0,1.0,1716699644292.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721372217,BLUE_BODY_HIT,1716721372217.0,1.0,1716699638177.0,17,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,1.0,1.0
1716721372275,RED_BODY_HIT,1716721372275.0,1.0,1716699638119.0,11,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,1.0,1.0
1716721372811,RED_BODY_HIT,1716721372810.0,1.0,1716699637583.0,11,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,1.0,1.0
1716721379819,TIMEOUT,1716721379819.0,1.0,1716699630586.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721382763,RESUME,1716721382763.0,1.0,1716699630584.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721386964,BLUE_BODY_HIT,1716721386964.0,1.0,1716699626383.0,10,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716721388686,TIMEOUT,1716721388686.0,1.0,1716699624671.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721388952,OT_RED_JUDGE_PUNCH,1716721388952.0,1.0,1716699624671.0,2,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721391402,RESUME,1716721391402.0,1.0,1716699624671.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721394179,BLUE_BODY_HIT,1716721394178.0,1.0,1716699621895.0,7,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,1.0,1.0
1716721397069,BLUE_JUDGE_PUNCH,1716721397069.0,1.0,1716699619003.0,1,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716721397270,BLUE_JUDGE_PUNCH,1716721397270.0,1.0,1716699618804.0,2,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716721397271,BLUE_PUNCH_POINT,1716721397270.0,1.0,1716699618802.0,JUDGE,1.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,JUDGE,1.0,1.0
1716721397577,TIMEOUT,1716721397577.0,1.0,1716699618505.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721400869,RESUME,1716721400869.0,1.0,1716699618505.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721404267,TIMEOUT,1716721404267.0,1.0,1716699615117.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721406852,RESUME,1716721406852.0,1.0,1716699615116.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721410589,TIMEOUT,1716721410589.0,1.0,1716699611390.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721420119,SCOREBOARD,1716721420119.0,1.0,1716699611388.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721420120,BLUE_VIDEO_REQUEST,1716721420120.0,1.0,1716699611388.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716721477908,BLUE_VIDEO_QUOTA_CHANGED,1716721477908.0,1.0,1716699611388.0,0,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.0,1.0
1716721478537,RESUME,1716721478537.0,1.0,1716699611388.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721479133,RED_BODY_HIT,1716721479132.0,1.0,1716699610794.0,7,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0.0,1.0
1716721481903,TIMEOUT,1716721481903.0,1.0,1716699608033.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721484212,RESUME,1716721484212.0,1.0,1716699608033.0,,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721484802,RED_BODY_HIT,1716721484802.0,1.0,1716699607443.0,10,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,0.0,1.0
1716721485890,BLUE_BODY_HIT,1716721485890.0,1.0,1716699606356.0,26,0.0,0.0,2-5,2.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,26,0.0,1.0
1716721485891,BLUE_BODY_POINT,1716721485890.0,1.0,1716699606354.0,SENSOR,2.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,0.0,1.0
1716721486539,RED_BODY_HIT,1716721486539.0,1.0,1716699605706.0,14,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,0.0,1.0
1716721486650,BLUE_BODY_HIT,1716721486650.0,1.0,1716699605596.0,55,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55,0.0,1.0
1716721486651,BLUE_BODY_POINT,1716721486650.0,1.0,1716699605594.0,SENSOR,2.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,0.0,1.0
1716721488027,TIMEOUT,1716721488027.0,1.0,1716699604228.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721491551,SCOREBOARD,1716721491551.0,1.0,1716699604228.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721496979,BLUE_BODY_TECH_POINT,1716721496979.0,1.0,1716699604228.0,SCOREBOARD_EDITOR,2.0,0.0,8-5,8.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,0.0,1.0
1716721499802,RESUME,1716721499802.0,1.0,1716699604228.0,,0.0,0.0,8-5,8.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721502892,TIMEOUT,1716721502892.0,1.0,1716699601148.0,,0.0,0.0,8-5,8.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721505244,RESUME,1716721505244.0,1.0,1716699601148.0,,0.0,0.0,8-5,8.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721512365,SCOREBOARD,1716721512365.0,1.0,1716699600000.0,,0.0,0.0,8-5,8.0,5.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721516051,BLUE_ADD_GAME_JEON,1716721516051.0,1.0,1716699600000.0,SCOREBOARD_EDITOR,0.0,0.0,8-7,8.0,7.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,0.0,1.0
1716721516053,BLUE_ADD_GAME_JEON,1716721516052.0,1.0,1716699600000.0,SCOREBOARD_EDITOR,0.0,0.0,8-7,8.0,7.0,7.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,0.0,1.0
1716721519991,END_ROUND,1716721519991.0,1.0,1716699600000.0,,0.0,0.0,8-7,8.0,7.0,7.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721580982,START_ROUND,1716721580982.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721585114,RED_BODY_HIT,1716721585114.0,2.0,1716699715869.0,14,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,14,0.0,1.0
1716721585499,BLUE_BODY_HIT,1716721585498.0,2.0,1716699715484.0,10,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,10,0.0,1.0
1716721586917,RED_BODY_HIT,1716721586917.0,2.0,1716699714065.0,28,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,28,0.0,1.0
1716721586920,RED_BODY_POINT,1716721586917.0,2.0,1716699714064.0,SENSOR,0.0,2.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,0.0,1.0
1716721587701,TIMEOUT,1716721587701.0,2.0,1716699713291.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721590157,RESUME,1716721590157.0,2.0,1716699713291.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721595125,BLUE_JUDGE_PUNCH,1716721595125.0,2.0,1716699708324.0,1,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,1,0.0,1.0
1716721595280,RED_BODY_HIT,1716721595279.0,2.0,1716699708170.0,14,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,14,0.0,1.0
1716721596113,TIMEOUT,1716721596113.0,2.0,1716699707345.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721597889,RED_ADD_GAME_JEON,1716721597889.0,2.0,1716699707345.0,MAIN_CONTROL,0.0,0.0,1-2,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,0.0,1.0
1716721599029,RESUME,1716721599029.0,2.0,1716699707345.0,,0.0,0.0,1-2,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721606353,TIMEOUT,1716721606353.0,2.0,1716699700031.0,,0.0,0.0,1-2,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721614716,SCOREBOARD,1716721614716.0,2.0,1716699700031.0,,0.0,0.0,1-2,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721614717,RED_VIDEO_REQUEST,1716721614717.0,2.0,1716699700031.0,,0.0,0.0,1-2,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721640096,RED_HEAD_POINT,1716721640095.0,2.0,1716699700031.0,SCOREBOARD_EDITOR,0.0,3.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,0.0,1.0
1716721640100,RED_VIDEO_QUOTA_ACCEPTED,1716721640100.0,2.0,1716699700031.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721642372,RESUME,1716721642372.0,2.0,1716699700031.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721645487,RED_BODY_HIT,1716721645487.0,2.0,1716699696916.0,8,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,8,0.0,1.0
1716721649498,BLUE_BODY_HIT,1716721649498.0,2.0,1716699692906.0,17,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,17,0.0,1.0
1716721660155,TIMEOUT,1716721660155.0,2.0,1716699682258.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721662161,RESUME,1716721662161.0,2.0,1716699682258.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721668471,TIMEOUT,1716721668471.0,2.0,1716699675958.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721678782,RESUME,1716721678782.0,2.0,1716699675958.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721683375,RED_BODY_HIT,1716721683375.0,2.0,1716699671367.0,12,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,12,0.0,1.0
1716721684648,TIMEOUT,1716721684648.0,2.0,1716699670102.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721686334,RESUME,1716721686334.0,2.0,1716699670102.0,,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721693008,BLUE_HEAD_HIT,1716721693008.0,2.0,1716699663427.0,93,0.0,0.0,1-5,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,93,0.0,1.0
1716721693011,BLUE_HEAD_POINT,1716721693008.0,2.0,1716699663427.0,SENSOR,3.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,0.0,1.0
1716721694445,TIMEOUT,1716721694445.0,2.0,1716699662002.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721698421,RESUME,1716721698421.0,2.0,1716699662000.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721709369,BLUE_JUDGE_BODY_TECH,1716721709368.0,2.0,1716699651053.0,1,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,1,0.0,1.0
1716721710158,TIMEOUT,1716721710158.0,2.0,1716699650272.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721712764,RESUME,1716721712764.0,2.0,1716699650272.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721714809,TIMEOUT,1716721714809.0,2.0,1716699648238.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721717337,RESUME,1716721717337.0,2.0,1716699648236.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721720494,RED_BODY_HIT,1716721720494.0,2.0,1716699645079.0,16,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,16,0.0,1.0
1716721721122,TIMEOUT,1716721721122.0,2.0,1716699644461.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721723417,RESUME,1716721723417.0,2.0,1716699644461.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721733708,TIMEOUT,1716721733708.0,2.0,1716699634181.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721736758,RESUME,1716721736758.0,2.0,1716699634179.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721755983,TIMEOUT,1716721755983.0,2.0,1716699614964.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721758725,RESUME,1716721758725.0,2.0,1716699614963.0,,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721759108,BLUE_BODY_HIT,1716721759108.0,2.0,1716699614581.0,31,0.0,0.0,4-5,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,31,0.0,1.0
1716721759111,BLUE_BODY_POINT,1716721759108.0,2.0,1716699614579.0,SENSOR,2.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,SENSOR,0.0,1.0
1716721761025,TIMEOUT,1716721761025.0,2.0,1716699612673.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721763406,RESUME,1716721763406.0,2.0,1716699612672.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721765727,TIMEOUT,1716721765727.0,2.0,1716699610362.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721768106,RESUME,1716721768106.0,2.0,1716699610360.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721770335,TIMEOUT,1716721770335.0,2.0,1716699608141.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721773387,RESUME,1716721773387.0,2.0,1716699608140.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
1716721777591,TIMEOUT,1716721777591.0,2.0,1716699603946.0,,0.0,0.0,6-5,6.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False,,0.0,1.0
