systemTime,matchLogItemType,eventTime,roundNumber,roundTime,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue.1,blueVideoQuota,redVideoQuota
1716715058082,RED_BODY_POINT,1716715058079.0,1.0,1716699687341.0,SENSOR,0.0,2.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715059668,TIMEOUT,1716715059668.0,1.0,1716699685764.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715063487,RESUME,1716715063487.0,1.0,1716699685764.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715075655,BLUE_BODY_HIT,1716715075655.0,1.0,1716699673596.0,8,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,1.0,1.0
1716715078434,TIMEOUT,1716715078434.0,1.0,1716699670827.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715078906,NETWORK_ERROR,1716715078906.0,1.0,1716699670826.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715078918,TIMEOUT,1716715078918.0,1.0,1716699670826.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715106152,RESUME,1716715106152.0,1.0,1716699670826.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715106593,RED_BODY_HIT,1716715106592.0,1.0,1716699670385.0,14,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,1.0,1.0
1716715106926,BLUE_JUDGE_PUNCH,1716715106925.0,1.0,1716699670053.0,2,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716715107371,BLUE_BODY_HIT,1716715107370.0,1.0,1716699669607.0,13,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716715109173,TIMEOUT,1716715109173.0,1.0,1716699667815.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715111582,RESUME,1716715111582.0,1.0,1716699667815.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715118083,TIMEOUT,1716715118083.0,1.0,1716699661324.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715120435,RESUME,1716715120435.0,1.0,1716699661322.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715130698,BLUE_BODY_HIT,1716715130698.0,1.0,1716699651061.0,9,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,1.0,1.0
1716715131968,TIMEOUT,1716715131968.0,1.0,1716699649800.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715135334,RESUME,1716715135334.0,1.0,1716699649800.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715136999,TIMEOUT,1716715136999.0,1.0,1716699648145.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715139697,RESUME,1716715139697.0,1.0,1716699648145.0,,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715153972,RED_BODY_HIT,1716715153972.0,1.0,1716699633871.0,60,0.0,0.0,0-2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,60,1.0,1.0
1716715153975,RED_BODY_POINT,1716715153972.0,1.0,1716699633869.0,SENSOR,0.0,2.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715154633,RED_BODY_HIT,1716715154633.0,1.0,1716699633210.0,10,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716715156410,TIMEOUT,1716715156410.0,1.0,1716699631444.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715159568,RESUME,1716715159568.0,1.0,1716699631442.0,,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715160649,BLUE_BODY_HIT,1716715160649.0,1.0,1716699630361.0,23,0.0,0.0,0-4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23,1.0,1.0
1716715160652,BLUE_BODY_POINT,1716715160649.0,1.0,1716699630359.0,SENSOR,2.0,0.0,2-4,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715161453,TIMEOUT,1716715161453.0,1.0,1716699629567.0,,0.0,0.0,2-4,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715166665,RED_ADD_GAME_JEON,1716715166665.0,1.0,1716699629567.0,MAIN_CONTROL,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715168552,RESUME,1716715168552.0,1.0,1716699629567.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715170580,TIMEOUT,1716715170580.0,1.0,1716699627549.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715173054,RESUME,1716715173054.0,1.0,1716699627549.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715178098,RED_BODY_HIT,1716715178097.0,1.0,1716699622505.0,10,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716715180858,TIMEOUT,1716715180858.0,1.0,1716699619754.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715183087,RESUME,1716715183087.0,1.0,1716699619753.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715190267,TIMEOUT,1716715190267.0,1.0,1716699612584.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715196020,RESUME,1716715196020.0,1.0,1716699612582.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715200787,RED_BODY_HIT,1716715200787.0,1.0,1716699607815.0,13,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716715201416,TIMEOUT,1716715201416.0,1.0,1716699607196.0,,0.0,0.0,3-4,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715205521,BLUE_ADD_GAME_JEON,1716715205520.0,1.0,1716699607196.0,MAIN_CONTROL,0.0,0.0,3-5,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715207687,RESUME,1716715207687.0,1.0,1716699607196.0,,0.0,0.0,3-5,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715220905,END_ROUND,1716715220905.0,1.0,1716699600000.0,,0.0,0.0,3-5,3.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715308464,KYE_SHI,1716715308464.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715310200,DOCTOR,1716715310200.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715354821,DOCTOR_QUIT,1716715354821.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715369231,START_ROUND,1716715369231.0,2.0,1716699720000.0,,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715371810,RED_HEAD_HIT,1716715371810.0,2.0,1716699717422.0,10,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716715371813,RED_HEAD_POINT,1716715371810.0,2.0,1716699717422.0,SENSOR,0.0,3.0,0-3,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715373162,TIMEOUT,1716715373162.0,2.0,1716699716079.0,,0.0,0.0,0-3,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715375706,RESUME,1716715375706.0,2.0,1716699716079.0,,0.0,0.0,0-3,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715387168,BLUE_BODY_HIT,1716715387168.0,2.0,1716699704617.0,26,0.0,0.0,0-3,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,26,1.0,1.0
1716715387171,BLUE_BODY_POINT,1716715387168.0,2.0,1716699704615.0,SENSOR,2.0,0.0,2-3,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715387294,RED_BODY_HIT,1716715387294.0,2.0,1716699704491.0,13,0.0,0.0,2-3,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716715389535,BLUE_BODY_HIT,1716715389535.0,2.0,1716699702251.0,30,0.0,0.0,4-3,4.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,30,1.0,1.0
1716715389538,BLUE_BODY_POINT,1716715389535.0,2.0,1716699702249.0,SENSOR,2.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715389642,RED_BODY_HIT,1716715389642.0,2.0,1716699702144.0,13,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,13,1.0,1.0
1716715392013,BLUE_BODY_HIT,1716715392013.0,2.0,1716699699773.0,11,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,11,1.0,1.0
1716715396075,TIMEOUT,1716715396075.0,2.0,1716699695721.0,,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715398658,RESUME,1716715398658.0,2.0,1716699695719.0,,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715402005,RED_BODY_HIT,1716715402005.0,2.0,1716699692372.0,10,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716715402394,BLUE_JUDGE_PUNCH,1716715402394.0,2.0,1716699691983.0,2,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716715416716,BLUE_BODY_HIT,1716715416716.0,2.0,1716699677662.0,17,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,17,1.0,1.0
1716715417552,TIMEOUT,1716715417552.0,2.0,1716699676835.0,,0.0,0.0,4-3,4.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715421528,BLUE_ADD_GAME_JEON,1716715421527.0,2.0,1716699676835.0,MAIN_CONTROL,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715429472,RESUME,1716715429472.0,2.0,1716699676835.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715431008,RED_BODY_HIT,1716715431008.0,2.0,1716699675299.0,7,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,7,1.0,1.0
1716715434082,TIMEOUT,1716715434082.0,2.0,1716699672234.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715443195,RESUME,1716715443195.0,2.0,1716699672234.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715455426,TIMEOUT,1716715455426.0,2.0,1716699660013.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715474813,KYE_SHI,1716715474813.0,2.0,1716699660011.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715476682,DOCTOR,1716715476682.0,2.0,1716699660011.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715527693,DOCTOR_QUIT,1716715527693.0,2.0,1716699660011.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715528580,TIMEOUT,1716715528580.0,2.0,1716699660011.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715534749,RESUME,1716715534749.0,2.0,1716699660011.0,,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715539923,RED_HEAD_HIT,1716715539923.0,2.0,1716699654837.0,17,0.0,0.0,4-4,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,17,1.0,1.0
1716715539925,RED_HEAD_POINT,1716715539923.0,2.0,1716699654835.0,SENSOR,0.0,3.0,4-7,4.0,7.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715541070,TIMEOUT,1716715541070.0,2.0,1716699653701.0,,0.0,0.0,4-7,4.0,7.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715625831,SCOREBOARD,1716715625831.0,2.0,1716699653699.0,,0.0,0.0,4-7,4.0,7.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715632170,RED_HEAD_POINT,1716715632169.0,2.0,1716699653699.0,SCOREBOARD_EDITOR,0.0,3.0,4-10,4.0,10.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SCOREBOARD_EDITOR,1.0,1.0
1716715635977,RESUME,1716715635977.0,2.0,1716699653699.0,,0.0,0.0,4-10,4.0,10.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715636806,RED_BODY_HIT,1716715636806.0,2.0,1716699652870.0,33,0.0,0.0,4-10,4.0,10.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,33,1.0,1.0
1716715636808,RED_BODY_POINT,1716715636806.0,2.0,1716699652869.0,SENSOR,0.0,2.0,4-12,4.0,12.0,4.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,SENSOR,1.0,1.0
1716715638387,RED_BODY_HIT,1716715638387.0,2.0,1716699651290.0,10,0.0,0.0,4-12,4.0,12.0,4.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,10,1.0,1.0
1716715643463,RED_BODY_HIT,1716715643463.0,2.0,1716699646213.0,16,0.0,0.0,4-12,4.0,12.0,4.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,16,1.0,1.0
1716715648198,BLUE_BODY_HIT,1716715648198.0,2.0,1716699641478.0,9,0.0,0.0,4-12,4.0,12.0,4.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,9,1.0,1.0
1716715650730,TIMEOUT,1716715650730.0,2.0,1716699638956.0,,0.0,0.0,4-12,4.0,12.0,4.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715654547,BLUE_ADD_GAME_JEON,1716715654547.0,2.0,1716699638956.0,MAIN_CONTROL,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715657342,RESUME,1716715657342.0,2.0,1716699638956.0,,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715670858,BLUE_JUDGE_BODY_TECH,1716715670858.0,2.0,1716699625439.0,1,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716715674599,TIMEOUT,1716715674599.0,2.0,1716699621710.0,,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715676849,RESUME,1716715676849.0,2.0,1716699621708.0,,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715689325,BLUE_BODY_HIT,1716715689325.0,2.0,1716699609232.0,15,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,15,1.0,1.0
1716715690335,RED_BODY_HIT,1716715690335.0,2.0,1716699608222.0,18,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,18,1.0,1.0
1716715692437,TIMEOUT,1716715692437.0,2.0,1716699606130.0,,0.0,0.0,4-13,4.0,13.0,4.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715696671,RED_ADD_GAME_JEON,1716715696669.0,2.0,1716699606130.0,MAIN_CONTROL,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715698638,RESUME,1716715698638.0,2.0,1716699606130.0,,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715699752,BLUE_JUDGE_BODY_TECH,1716715699751.0,2.0,1716699605017.0,2,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716715700520,BLUE_JUDGE_BODY_TECH,1716715700520.0,2.0,1716699604248.0,1,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716715703272,BLUE_JUDGE_BODY_TECH,1716715703272.0,2.0,1716699601497.0,2,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,1.0,1.0
1716715703521,BLUE_JUDGE_BODY_TECH,1716715703521.0,2.0,1716699601247.0,1,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,1.0,1.0
1716715703961,TIMEOUT,1716715703961.0,2.0,1716699600819.0,,0.0,0.0,5-13,5.0,13.0,4.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715708527,BLUE_ADD_GAME_JEON,1716715708526.0,2.0,1716699600817.0,MAIN_CONTROL,0.0,0.0,5-14,5.0,14.0,4.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,MAIN_CONTROL,1.0,1.0
1716715711357,RESUME,1716715711357.0,2.0,1716699600817.0,,0.0,0.0,5-14,5.0,14.0,4.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715713845,END_ROUND,1716715713845.0,2.0,1716699600000.0,,0.0,0.0,5-14,5.0,14.0,4.0,11.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
1716715713887,MATCH_FINAL_NEEDS_CONFIRM_DECISION,1716715713887.0,2.0,1716699600000.0,,0.0,0.0,5-14,5.0,14.0,4.0,11.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,False,,1.0,1.0
