eventTime,roundNumber,roundTime,systemTime,matchLogItemType,entryValue,blueAddPoints,redAddPoints,score,blueGeneralPoints,redGeneralPoints,bluePoints,redPoints,bluePenalties,redPenalties,blueTotalPenalties,redTotalPenalties,blueGoldenPointHits,redGoldenPointHits,blueGoldenPointPenalties,redGoldenPointPenalties,goldenPointRound,entryValue,blueVideoQuota,redVideoQuota
1716653193807,1,1716609690000,1716653193807,NETWORK_ERROR,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716653255848,1,1716609690000,1716653255848,OT_BLUE_BODY_HIT,26,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,26,1,1
1716653257571,1,1716609690000,1716653257571,OT_BLUE_HEAD_HIT,38,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,38,1,1
1716653259625,1,1716609690000,1716653259625,OT_RED_BODY_HIT,17,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,1,1
1716653260612,1,1716609690000,1716653260612,OT_RED_HEAD_HIT,19,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,1,1
1716653278883,1,1716609690000,1716653278883,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1
1716653281689,1,1716609687193,1716653281689,BLUE_JUDGE_PUNCH,2,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,1,1
1716653305797,1,1716609663087,1716653305797,RED_BODY_HIT,16,0,0,0-0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,1,1
1716653305797,1,1716609663083,1716653305801,RED_BODY_POINT,SENSOR,0,2,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,SENSOR,1,1
1716653319081,1,1716609649801,1716653319082,RED_JUDGE_PUNCH,2,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,2,1,1
1716653319695,1,1716609649188,1716653319695,RED_JUDGE_PUNCH,1,0,0,0-2,0,2,0,2,0,0,0,0,0,0,0,0,false,1,1,1
1716653319695,1,1716609649186,1716653319699,RED_PUNCH_POINT,JUDGE,0,1,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,JUDGE,1,1
1716653320011,1,1716609648882,1716653320011,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1716653322551,1,1716609648882,1716653322551,RESUME,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1716653338112,1,1716609633330,1716653338112,TIMEOUT,,0,0,0-3,0,3,0,3,0,0,0,0,0,0,0,0,false,,1,1
1716653342082,1,1716609633330,1716653342083,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,1-3,1,3,0,3,0,1,0,0,0,0,0,0,false,MAIN_CONTROL,1,1
1716653343892,1,1716609633330,1716653343892,RESUME,,0,0,1-3,1,3,0,3,0,1,0,0,0,0,0,0,false,,1,1
1716653344107,1,1716609633116,1716653344107,BLUE_BODY_HIT,21,0,0,3-3,3,3,0,3,0,1,0,0,0,0,0,0,false,21,1,1
1716653344107,1,1716609633114,1716653344111,BLUE_BODY_POINT,SENSOR,2,0,3-3,3,3,2,3,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1716653352456,1,1716609624777,1716653352456,TIMEOUT,,0,0,3-3,3,3,2,3,0,1,0,0,0,0,0,0,false,,1,1
1716653378399,1,1716609624776,1716653378399,SCOREBOARD,,0,0,3-3,3,3,2,3,0,1,0,0,0,0,0,0,false,,1,1
1716653380542,1,1716609624776,1716653380542,BLUE_HEAD_POINT,SCOREBOARD_EDITOR,3,0,6-3,6,3,5,3,0,1,0,0,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716653387721,1,1716609624776,1716653387721,RESUME,,0,0,6-3,6,3,5,3,0,1,0,0,0,0,0,0,false,,1,1
1716653390224,1,1716609622273,1716653390224,BLUE_HEAD_HIT,45,0,0,9-3,9,3,5,3,0,1,0,0,0,0,0,0,false,45,1,1
1716653390224,1,1716609622271,1716653390227,BLUE_HEAD_POINT,SENSOR,3,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1716653392863,1,1716609619634,1716653392863,RED_BODY_HIT,7,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,7,1,1
1716653398851,1,1716609613656,1716653398851,TIMEOUT,,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,,1,1
1716653403279,1,1716609613656,1716653403279,RESUME,,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,,1,1
1716653409478,1,1716609607467,1716653409478,TIMEOUT,,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,,1,1
1716653413160,1,1716609607467,1716653413160,RESUME,,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,,1,1
1716653413700,1,1716609606926,1716653413700,BLUE_BODY_HIT,20,0,0,9-3,9,3,8,3,0,1,0,0,0,0,0,0,false,20,1,1
1716653413700,1,1716609606923,1716653413704,BLUE_BODY_POINT,SENSOR,2,0,11-3,11,3,10,3,0,1,0,0,0,0,0,0,false,SENSOR,1,1
1716653423071,1,1716609600000,1716653423071,END_ROUND,,0,0,11-3,11,3,10,3,0,1,0,1,0,0,0,0,false,,1,1
1716653497720,2,1716609690000,1716653497720,START_ROUND,,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,,1,1
1716653510607,2,1716609677113,1716653510607,BLUE_BODY_HIT,34,0,0,0-0,0,0,0,0,0,0,0,1,0,0,0,0,false,34,1,1
1716653510607,2,1716609677109,1716653510611,BLUE_BODY_POINT,SENSOR,2,0,2-0,2,0,2,0,0,0,0,1,0,0,0,0,false,SENSOR,1,1
1716653529334,2,1716609658396,1716653529334,TIMEOUT,,0,0,2-0,2,0,2,0,0,0,0,1,0,0,0,0,false,,1,1
1716653532899,2,1716609658395,1716653532900,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-1,2,1,2,0,1,0,0,1,0,0,0,0,false,MAIN_CONTROL,1,1
1716653534626,2,1716609658395,1716653534626,RESUME,,0,0,2-1,2,1,2,0,1,0,0,1,0,0,0,0,false,,1,1
1716653554108,2,1716609638922,1716653554108,TIMEOUT,,0,0,2-1,2,1,2,0,1,0,0,1,0,0,0,0,false,,1,1
1716653557972,2,1716609638922,1716653557972,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-2,2,2,2,0,2,0,0,1,0,0,0,0,false,MAIN_CONTROL,1,1
1716653559976,2,1716609638922,1716653559976,RESUME,,0,0,2-2,2,2,2,0,2,0,0,1,0,0,0,0,false,,1,1
1716653561273,2,1716609637626,1716653561273,RED_BODY_HIT,8,0,0,2-2,2,2,2,0,2,0,0,1,0,0,0,0,false,8,1,1
1716653568133,2,1716609630765,1716653568133,RED_BODY_HIT,20,0,0,2-4,2,4,2,0,2,0,0,1,0,0,0,0,false,20,1,1
1716653568133,2,1716609630763,1716653568136,RED_BODY_POINT,SENSOR,0,2,2-4,2,4,2,2,2,0,0,1,0,0,0,0,false,SENSOR,1,1
1716653573652,2,1716609625257,1716653573652,TIMEOUT,,0,0,2-4,2,4,2,2,2,0,0,1,0,0,0,0,false,,1,1
1716653576309,2,1716609625257,1716653576309,RESUME,,0,0,2-4,2,4,2,2,2,0,0,1,0,0,0,0,false,,1,1
1716653582877,2,1716609618691,1716653582877,RED_HEAD_HIT,22,0,0,2-4,2,4,2,2,2,0,0,1,0,0,0,0,false,22,1,1
1716653582877,2,1716609618686,1716653582882,RED_HEAD_POINT,SENSOR,0,3,2-7,2,7,2,5,2,0,0,1,0,0,0,0,false,SENSOR,1,1
1716653590755,2,1716609610822,1716653590755,TIMEOUT,,0,0,2-7,2,7,2,5,2,0,0,1,0,0,0,0,false,,1,1
1716653593107,2,1716609610820,1716653593107,RESUME,,0,0,2-7,2,7,2,5,2,0,0,1,0,0,0,0,false,,1,1
1716653595000,2,1716609608927,1716653595000,RED_BODY_HIT,10,0,0,2-7,2,7,2,5,2,0,0,1,0,0,0,0,false,10,1,1
1716653601816,2,1716609602121,1716653601816,TIMEOUT,,0,0,2-7,2,7,2,5,2,0,0,1,0,0,0,0,false,,1,1
1716653606507,2,1716609602121,1716653606508,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,3-7,3,7,2,5,2,1,0,1,0,0,0,0,false,MAIN_CONTROL,1,1
1716653609281,2,1716609602121,1716653609281,RESUME,,0,0,3-7,3,7,2,5,2,1,0,1,0,0,0,0,false,,1,1
1716653613360,2,1716609600000,1716653613360,END_ROUND,,0,0,3-7,3,7,2,5,2,1,2,2,0,0,0,0,false,,1,1
1716653681493,3,1716609690000,1716653681493,START_ROUND,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653683028,3,1716609688465,1716653683028,RED_BODY_HIT,10,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,10,1,1
1716653700349,3,1716609671155,1716653700349,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653702256,3,1716609671155,1716653702256,RESUME,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653709349,3,1716609664062,1716653709349,RED_JUDGE_PUNCH,1,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,1,1,1
1716653710196,3,1716609663226,1716653710196,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653712335,3,1716609663224,1716653712335,RESUME,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653721639,3,1716609653931,1716653721639,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653726262,3,1716609653931,1716653726262,RESUME,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653731450,3,1716609648754,1716653731450,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653734699,3,1716609648753,1716653734699,RESUME,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653738969,3,1716609644493,1716653738969,TIMEOUT,,0,0,0-0,0,0,0,0,0,0,2,2,0,0,0,0,false,,1,1
1716653741973,3,1716609644491,1716653741974,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,0-1,0,1,0,0,1,0,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653745892,3,1716609644491,1716653745892,RESUME,,0,0,0-1,0,1,0,0,1,0,2,2,0,0,0,0,false,,1,1
1716653747963,3,1716609642421,1716653747963,BLUE_BODY_HIT,13,0,0,2-1,2,1,0,0,1,0,2,2,0,0,0,0,false,13,1,1
1716653747963,3,1716609642418,1716653747967,BLUE_BODY_POINT,SENSOR,2,0,2-1,2,1,2,0,1,0,2,2,0,0,0,0,false,SENSOR,1,1
1716653751366,3,1716609639017,1716653751366,RED_BODY_HIT,11,0,0,2-1,2,1,2,0,1,0,2,2,0,0,0,0,false,11,1,1
1716653755621,3,1716609634772,1716653755621,TIMEOUT,,0,0,2-1,2,1,2,0,1,0,2,2,0,0,0,0,false,,1,1
1716653759991,3,1716609634771,1716653759992,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,2-2,2,2,2,0,2,0,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653762367,3,1716609634771,1716653762367,RESUME,,0,0,2-2,2,2,2,0,2,0,2,2,0,0,0,0,false,,1,1
1716653768596,3,1716609628542,1716653768596,RED_JUDGE_PUNCH,1,0,0,2-2,2,2,2,0,2,0,2,2,0,0,0,0,false,1,1,1
1716653769005,3,1716609628135,1716653769005,RED_JUDGE_PUNCH,2,0,0,2-2,2,2,2,0,2,0,2,2,0,0,0,0,false,2,1,1
1716653769005,3,1716609628131,1716653769008,RED_PUNCH_POINT,JUDGE,0,1,2-3,2,3,2,1,2,0,2,2,0,0,0,0,false,JUDGE,1,1
1716653772548,3,1716609624590,1716653772548,RED_BODY_HIT,13,0,0,2-5,2,5,2,1,2,0,2,2,0,0,0,0,false,13,1,1
1716653772548,3,1716609624587,1716653772551,RED_BODY_POINT,SENSOR,0,2,2-5,2,5,2,3,2,0,2,2,0,0,0,0,false,SENSOR,1,1
1716653772734,3,1716609624414,1716653772734,TIMEOUT,,0,0,2-5,2,5,2,3,2,0,2,2,0,0,0,0,false,,1,1
1716653776051,3,1716609624414,1716653776051,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,3-5,3,5,2,3,2,1,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653778715,3,1716609624414,1716653778715,SCOREBOARD,,0,0,3-5,3,5,2,3,2,1,2,2,0,0,0,0,false,,1,1
1716653781144,3,1716609624414,1716653781144,RED_BODY_POINT,SCOREBOARD_EDITOR,0,-2,3-3,3,3,2,1,2,1,2,2,0,0,0,0,false,SCOREBOARD_EDITOR,1,1
1716653783272,3,1716609624414,1716653783272,RESUME,,0,0,3-3,3,3,2,1,2,1,2,2,0,0,0,0,false,,1,1
1716653790039,3,1716609617658,1716653790039,TIMEOUT,,0,0,3-3,3,3,2,1,2,1,2,2,0,0,0,0,false,,1,1
1716653793289,3,1716609617656,1716653793289,RESUME,,0,0,3-3,3,3,2,1,2,1,2,2,0,0,0,0,false,,1,1
1716653795288,3,1716609615667,1716653795288,TIMEOUT,,0,0,3-3,3,3,2,1,2,1,2,2,0,0,0,0,false,,1,1
1716653798633,3,1716609615667,1716653798633,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,3-4,3,4,2,1,3,1,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653845705,3,1716609615667,1716653845705,RESUME,,0,0,3-4,3,4,2,1,3,1,2,2,0,0,0,0,false,,1,1
1716653849993,3,1716609611378,1716653849994,BLUE_BODY_HIT,33,0,0,3-4,3,4,2,1,3,1,2,2,0,0,0,0,false,33,1,1
1716653849993,3,1716609611376,1716653849997,BLUE_BODY_POINT,SENSOR,2,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,SENSOR,1,1
1716653851882,3,1716609609490,1716653851882,RED_BODY_HIT,8,0,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,8,1,1
1716653853081,3,1716609608301,1716653853081,TIMEOUT,,0,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,,1,1
1716653855782,3,1716609608301,1716653855782,RESUME,,0,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,,1,1
1716653858180,3,1716609605904,1716653858180,BLUE_BODY_HIT,8,0,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,8,1,1
1716653859578,3,1716609604515,1716653859578,TIMEOUT,,0,0,5-4,5,4,4,1,3,1,2,2,0,0,0,0,false,,1,1
1716653863339,3,1716609604515,1716653863339,BLUE_ADD_GAME_JEON,MAIN_CONTROL,0,0,5-5,5,5,4,1,4,1,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653866811,3,1716609604515,1716653866811,RESUME,,0,0,5-5,5,5,4,1,4,1,2,2,0,0,0,0,false,,1,1
1716653869725,3,1716609601610,1716653869725,TIMEOUT,,0,0,5-5,5,5,4,1,4,1,2,2,0,0,0,0,false,,1,1
1716653871892,3,1716609601610,1716653871892,RED_ADD_GAME_JEON,MAIN_CONTROL,0,0,6-5,6,5,4,1,4,2,2,2,0,0,0,0,false,MAIN_CONTROL,1,1
1716653873921,3,1716609601610,1716653873921,RESUME,,0,0,6-5,6,5,4,1,4,2,2,2,0,0,0,0,false,,1,1
1716653874522,3,1716609601008,1716653874522,RED_BODY_HIT,7,0,0,6-5,6,5,4,1,4,2,2,2,0,0,0,0,false,7,1,1
1716653879282,3,1716609600000,1716653879282,END_ROUND,,0,0,6-5,6,5,4,1,4,2,6,4,0,0,0,0,false,,1,1
1716653879336,3,1716609600000,1716653879336,MATCH_FINAL_NEEDS_CONFIRM_DECISION,,0,0,6-5,6,5,4,1,4,2,6,4,0,0,0,0,false,,1,1
1716653926077,3,1716609600000,1716653926077,MATCH_FINISHED,BLUE - PTF,0,0,6-5,6,5,4,1,4,2,6,4,0,0,0,0,false,BLUE - PTF,1,1
